"gwk60_id","qng_id","cagl_id","gene_name"
"GWK60_I02739","QNG14725.1","CAGL0I07249g","protein_coding"
"GWK60_I02761","QNG14726.1","CAGL0I07271g","protein_coding"
"GWK60_I02783","QNG14727.1","CAGL0I07293g","protein_coding"
"GWK60_I02805","QNG14728.1","CAGL0I07315g","protein_coding"
"GWK60_I02871","QNG14730.1","CAGL0I07381g","protein_coding"
"GWK60_I02915","QNG14731.1","CAGL0I07425g","protein_coding"
"GWK60_I02937","QNG14732.1","CAGL0I07447g","protein_coding"
"GWK60_I02959","QNG14733.1","CAGL0I07469g","protein_coding"
"GWK60_I02981","QNG14734.1","CAGL0I07491g","protein_coding"
"GWK60_I03003","QNG14735.1","CAGL0I07513g","protein_coding"
"GWK60_I03025","QNG14736.1","CAGL0I07535g","protein_coding"
"GWK60_I03047","QNG14737.1","CAGL0I07557g","protein_coding"
"GWK60_I03069","QNG14738.1","CAGL0I07579g","protein_coding"
"GWK60_I03091","QNG14739.1","CAGL0I07601g","protein_coding"
"GWK60_I03113","QNG14740.1","CAGL0I07623g","protein_coding"
"GWK60_I03135","QNG14741.1","CAGL0I07645g","protein_coding"
"GWK60_I03157","QNG14742.1","CAGL0I07667g","protein_coding"
"GWK60_I03179","QNG14743.1","CAGL0I07689g","protein_coding"
"GWK60_I03201","QNG14744.1","CAGL0I07711g","protein_coding"
"GWK60_I03223","QNG14745.1","CAGL0I07733g","protein_coding"
"GWK60_I03267","QNG14747.1","CAGL0I07777g","protein_coding"
"GWK60_I03289","QNG14748.1","CAGL0I07799g","protein_coding"
"GWK60_I03311","QNG14749.1","CAGL0I07821g","protein_coding"
"GWK60_I03355","QNG14751.1","CAGL0I07865g","protein_coding"
"GWK60_I03377","QNG14752.1","CAGL0I07887g","protein_coding"
"GWK60_I03399","QNG14753.1","CAGL0I07909g","protein_coding"
"GWK60_I03421","QNG14754.1","CAGL0I07931g","protein_coding"
"GWK60_I03443","QNG14755.1","CAGL0I07953g","protein_coding"
"GWK60_I03465","QNG14756.1","CAGL0I07969g","protein_coding"
"GWK60_I03487","QNG14757.1","CAGL0I07975g","protein_coding"
"GWK60_I03509","QNG14758.1","CAGL0I07997g","protein_coding"
"GWK60_I03531","QNG14759.1","CAGL0I08019g","protein_coding"
"GWK60_I03553","QNG14760.1","CAGL0I08041g","protein_coding"
"GWK60_I03575","QNG14761.1","CAGL0I08063g","protein_coding"
"GWK60_I03597","QNG14762.1","CAGL0I08085g","protein_coding"
"GWK60_I03619","QNG14763.1","CAGL0I08107g","protein_coding"
"GWK60_I03641","QNG14764.1","CAGL0I08151g","protein_coding"
"GWK60_I03685","QNG14765.1","CAGL0I08195g","protein_coding"
"GWK60_I03707","QNG14766.1","CAGL0I08217g","protein_coding"
"GWK60_I03729","QNG14767.1","CAGL0I08239g","protein_coding"
"GWK60_I03751","QNG14768.1","CAGL0I08261g","protein_coding"
"GWK60_I03795","QNG14770.1","CAGL0I08305g","protein_coding"
"GWK60_I03817","QNG14771.1","CAGL0I08327g","protein_coding"
"GWK60_I03839","QNG14772.1","CAGL0I08349g","protein_coding"
"GWK60_I03861","QNG14773.1","CAGL0I08371g","protein_coding"
"GWK60_I03905","QNG14775.1","CAGL0I08415g","protein_coding"
"GWK60_I03927","QNG14776.1","CAGL0I08437g","protein_coding"
"GWK60_I03971","QNG14778.1","CAGL0I08481g","protein_coding"
"GWK60_I03993","QNG14779.1","CAGL0I08503g","protein_coding"
"GWK60_I04015","QNG14780.1","CAGL0I08525g","protein_coding"
"GWK60_I04037","QNG14781.1","CAGL0I08547g","protein_coding"
"GWK60_I04059","QNG14782.1","CAGL0I08569g","protein_coding"
"GWK60_I04081","QNG14783.1","CAGL0I08591g","protein_coding"
"GWK60_I04125","QNG14785.1","CAGL0I08635g","protein_coding"
"GWK60_I04191","QNG14786.1","CAGL0I08701g","protein_coding"
"GWK60_I04213","QNG14787.1","CAGL0I08723g","protein_coding"
"GWK60_I04235","QNG14788.1","CAGL0I08745g","protein_coding"
"GWK60_I04257","QNG14789.1","CAGL0I08767g","protein_coding"
"GWK60_I04279","QNG14790.1","CAGL0I08789g","protein_coding"
"GWK60_I04301","QNG14791.1","CAGL0I08811g","protein_coding"
"GWK60_I04323","QNG14792.1","CAGL0I08833g","protein_coding"
"GWK60_I04345","QNG14793.1","CAGL0I08855g","protein_coding"
"GWK60_I04367","QNG14794.1","CAGL0I08877g","protein_coding"
"GWK60_I04389","QNG14795.1","CAGL0I08899g","protein_coding"
"GWK60_I04433","QNG14796.1","CAGL0I08943g","protein_coding"
"GWK60_I04455","QNG14797.1","CAGL0I08965g","protein_coding"
"GWK60_I04477","QNG14798.1","CAGL0I08987g","protein_coding"
"GWK60_I04499","QNG14799.1","CAGL0I09009g","protein_coding"
"GWK60_I04543","QNG14800.1","CAGL0I09042g","protein_coding"
"GWK60_I04565","QNG14801.1","CAGL0I09064g","protein_coding"
"GWK60_I04587","QNG14802.1","CAGL0I09086g","protein_coding"
"GWK60_I04609","QNG14803.1","CAGL0I09108g","protein_coding"
"GWK60_I04631","QNG14804.1","CAGL0I09130g","protein_coding"
"GWK60_I04653","QNG14805.1","CAGL0I09152g","protein_coding"
"GWK60_I04675","QNG14806.1","CAGL0I09174g","protein_coding"
"GWK60_I04697","QNG14807.1","CAGL0I09196g","protein_coding"
"GWK60_I04719","QNG14808.1","CAGL0I09218g","protein_coding"
"GWK60_I04741","QNG14809.1","CAGL0I09240g","protein_coding"
"GWK60_I04763","QNG14810.1","CAGL0I09262g","protein_coding"
"GWK60_I04785","QNG14811.1","CAGL0I09284g","protein_coding"
"GWK60_I04807","QNG14812.1","CAGL0I09306g","protein_coding"
"GWK60_I04829","QNG14813.1","CAGL0I09328g","protein_coding"
"GWK60_I04851","QNG14814.1","CAGL0I09350g","protein_coding"
"GWK60_I04873","QNG14815.1","CAGL0I09372g","protein_coding"
"GWK60_I04895","QNG14816.1","CAGL0I09394g","protein_coding"
"GWK60_I04917","QNG14817.1","CAGL0I09416g","protein_coding"
"GWK60_I04939","QNG14818.1","CAGL0I09438g","protein_coding"
"GWK60_I04961","QNG14819.1","CAGL0I09460g","protein_coding"
"GWK60_I04983","QNG14820.1","CAGL0I09482g","protein_coding"
"GWK60_I05005","QNG14821.1","CAGL0I09504g","protein_coding"
"GWK60_I05027","QNG14822.1","CAGL0I09526g","protein_coding"
"GWK60_I05049","QNG14823.1","CAGL0I09548g","protein_coding"
"GWK60_I05071","QNG14824.1","CAGL0I09570g","protein_coding"
"GWK60_I05093","QNG14825.1","CAGL0I09592g","protein_coding"
"GWK60_I05115","QNG14826.1","CAGL0I09614g","protein_coding"
"GWK60_I05137","QNG14827.1","CAGL0I09636g","protein_coding"
"GWK60_I05159","QNG14828.1","CAGL0I09658g","protein_coding"
"GWK60_I05181","QNG14829.1","CAGL0I09680g","protein_coding"
"GWK60_I05203","QNG14830.1","CAGL0I09702g","protein_coding"
"GWK60_I05225","QNG14831.1","CAGL0I09724g","protein_coding"
"GWK60_I05247","QNG14832.1","CAGL0I09746g","protein_coding"
"GWK60_I05269","QNG14833.1","CAGL0I09768g","protein_coding"
"GWK60_I05291","QNG14834.1","CAGL0I09790g","protein_coding"
"GWK60_I05313","QNG14835.1","CAGL0I09812g","protein_coding"
"GWK60_I05335","QNG14836.1","CAGL0I09834g","protein_coding"
"GWK60_I05357","QNG14837.1","CAGL0I09856g","protein_coding"
"GWK60_I05379","QNG14838.1","CAGL0I09878g","protein_coding"
"GWK60_I05401","QNG14839.1","CAGL0I09900g","protein_coding"
"GWK60_I05423","QNG14840.1","CAGL0I09922g","protein_coding"
"GWK60_I05467","QNG14841.1","CAGL0I09966g","protein_coding"
"GWK60_I05489","QNG14842.1","CAGL0I09988g","protein_coding"
"GWK60_I05511","QNG14843.1","CAGL0I10010g","protein_coding"
"GWK60_I05555","QNG14844.1","CAGL0I10054g","protein_coding"
"GWK60_I05621","QNG14846.1","CAGL0I10125g","protein_coding"
"GWK60_I05687","QNG14847.1","CAGL0I10224g","protein_coding"
"GWK60_I05731","QNG14849.1","CAGL0I10296g","protein_coding"
"GWK60_I05841","QNG14853.1","CAGL0I10406g","protein_coding"
"GWK60_I05863","QNG14854.1","CAGL0I10428g","protein_coding"
"GWK60_I05907","QNG14856.1","CAGL0I10472g","protein_coding"
"GWK60_I05929","QNG14857.1","CAGL0I10494g","protein_coding"
"GWK60_I05951","QNG14858.1","CAGL0I10516g","protein_coding"
"GWK60_I05973","QNG14859.1","CAGL0I10538g","protein_coding"
"GWK60_I05995","QNG14860.1","CAGL0I10560g","protein_coding"
"GWK60_I06017","QNG14861.1","CAGL0I10582g","protein_coding"
"GWK60_I06039","QNG14862.1","CAGL0I10604g","protein_coding"
"GWK60_I06061","QNG14863.1","CAGL0I10626g","protein_coding"
"GWK60_I06105","QNG14865.1","CAGL0I10670g","protein_coding"
"GWK60_I06149","QNG14866.1","CAGL0I10725g","protein_coding"
"GWK60_I06171","QNG14867.1","CAGL0I10747g","protein_coding"
"GWK60_I06215","QNG14869.1","CAGL0I10791g","protein_coding"
"GWK60_I06237","QNG14870.1","CAGL0I10813g","protein_coding"
"GWK60_I06259","QNG14871.1","CAGL0I10835g","protein_coding"
"GWK60_I06325","QNG14873.1","CAGL0I10901g","protein_coding"
"GWK60_I06347","QNG14874.1","CAGL0I10923g","protein_coding"
"GWK60_I06391","QNG14876.1","CAGL0I10967g","protein_coding"
"GWK60_I06413","QNG14877.1","CAGL0I10989g","protein_coding"
"GWK60_J00011","QNG14880.1","CAGL0I11000g","protein_coding"
"GWK60_J00055","QNG14881.1","CAGL0J00165g","protein_coding"
"GWK60_J00077","QNG14882.1","CAGL0J00187g","protein_coding"
"GWK60_J00099","QNG14883.1","CAGL0J00209g","protein_coding"
"GWK60_J00143","QNG14884.1","CAGL0J00253g","protein_coding"
"GWK60_J00165","QNG14885.1","CAGL0J00275g","protein_coding"
"GWK60_J00187","QNG14886.1","CAGL0J00297g","protein_coding"
"GWK60_J00209","QNG14887.1","CAGL0J00319g","protein_coding"
"GWK60_J00231","QNG14888.1","CAGL0J00341g","protein_coding"
"GWK60_J00253","QNG14889.1","CAGL0J00363g","protein_coding"
"GWK60_J00275","QNG14890.1","CAGL0J00385g","protein_coding"
"GWK60_J00297","QNG14891.1","CAGL0J00407g","protein_coding"
"GWK60_J00341","QNG14893.1","CAGL0J00451g","protein_coding"
"GWK60_J00363","QNG14894.1","CAGL0J00473g","protein_coding"
"GWK60_J00385","QNG14895.1","CAGL0J00495g","protein_coding"
"GWK60_J00407","QNG14896.1","CAGL0J00517g","protein_coding"
"GWK60_J00451","QNG14898.1","CAGL0J00561g","protein_coding"
"GWK60_J00473","QNG14899.1","CAGL0J00583g","protein_coding"
"GWK60_J00495","QNG14900.1","CAGL0J00605g","protein_coding"
"GWK60_J00517","QNG14901.1","CAGL0J00627g","protein_coding"
"GWK60_J00539","QNG14902.1","CAGL0J00649g","protein_coding"
"GWK60_J00561","QNG14903.1","CAGL0J00671g","protein_coding"
"GWK60_J00583","QNG14904.1","CAGL0J00693g","protein_coding"
"GWK60_J00605","QNG14905.1","CAGL0J00715g","protein_coding"
"GWK60_J00627","QNG14906.1","CAGL0J00737g","protein_coding"
"GWK60_J00649","QNG14907.1","CAGL0J00759g","protein_coding"
"GWK60_J00671","QNG14908.1","CAGL0J00781g","protein_coding"
"GWK60_J00693","QNG14909.1","CAGL0J00803g","protein_coding"
"GWK60_J00715","QNG14910.1","CAGL0J00825g","protein_coding"
"GWK60_J00737","QNG14911.1","CAGL0J00847g","protein_coding"
"GWK60_J00759","QNG14912.1","CAGL0J00869g","protein_coding"
"GWK60_J00781","QNG14913.1","CAGL0J00891g","protein_coding"
"GWK60_J00803","QNG14914.1","CAGL0J00913g","protein_coding"
"GWK60_J00825","QNG14915.1","CAGL0J00935g","protein_coding"
"GWK60_J00847","QNG14916.1","CAGL0J00957g","protein_coding"
"GWK60_J00869","QNG14917.1","CAGL0J00968g","protein_coding"
"GWK60_J00913","QNG14918.1","CAGL0J01001g","protein_coding"
"GWK60_J00935","QNG14919.1","CAGL0J01023g","protein_coding"
"GWK60_J00957","QNG14920.1","CAGL0J01045g","protein_coding"
"GWK60_J00979","QNG14921.1","CAGL0J01067g","protein_coding"
"GWK60_J01001","QNG14922.1","CAGL0J01089g","protein_coding"
"GWK60_J01023","QNG14923.1","CAGL0J01111g","protein_coding"
"GWK60_J01067","QNG14924.1","CAGL0J01155g","protein_coding"
"GWK60_J01089","QNG14925.1","CAGL0J01177g","protein_coding"
"GWK60_J01111","QNG14926.1","CAGL0J01199g","protein_coding"
"GWK60_J01133","QNG14927.1","CAGL0J01221g","protein_coding"
"GWK60_J01177","QNG14929.1","CAGL0J01265g","protein_coding"
"GWK60_J01221","QNG14931.1","CAGL0J01309g","protein_coding"
"GWK60_J01243","QNG14932.1","CAGL0J01331g","protein_coding"
"GWK60_J01265","QNG14933.1","CAGL0J01353g","protein_coding"
"GWK60_J01287","QNG14934.1","CAGL0J01375g","protein_coding"
"GWK60_J01309","QNG14935.1","CAGL0J01397g","protein_coding"
"GWK60_J01331","QNG14936.1","CAGL0J01419g","protein_coding"
"GWK60_J01353","QNG14937.1","CAGL0J01441g","protein_coding"
"GWK60_J01375","QNG14938.1","CAGL0J01463g","protein_coding"
"GWK60_J01397","QNG14939.1","CAGL0J01485g","protein_coding"
"GWK60_J01419","QNG14940.1","CAGL0J01507g","protein_coding"
"GWK60_J01441","QNG14941.1","CAGL0J01529g","protein_coding"
"GWK60_J01529","QNG14943.1","CAGL0J01661g","protein_coding"
"GWK60_J01551","QNG14944.1","CAGL0J01699g","protein_coding"
"GWK60_J01595","QNG14945.1","CAGL0J01727g","protein_coding"
"GWK60_J01639","QNG14946.1","CAGL0J01774g","protein_coding"
"GWK60_J01661","QNG14947.1","CAGL0J01800g","protein_coding"
"GWK60_J01705","QNG14948.1","CAGL0J01848g","protein_coding"
"GWK60_J01727","QNG14949.1","CAGL0J01870g","protein_coding"
"GWK60_J01771","QNG14951.1","CAGL0J01914g","protein_coding"
"GWK60_J01793","QNG14952.1","CAGL0J01936g","protein_coding"
"GWK60_J01815","QNG14953.1","CAGL0J01958g","protein_coding"
"GWK60_J01837","QNG14954.1","CAGL0J01980g","protein_coding"
"GWK60_J01859","QNG14955.1","CAGL0J02002g","protein_coding"
"GWK60_J01881","QNG14956.1","CAGL0J02024g","protein_coding"
"GWK60_J01903","QNG14957.1","CAGL0J02046g","protein_coding"
"GWK60_J01925","QNG14958.1","CAGL0J02068g","protein_coding"
"GWK60_J01947","QNG14959.1","CAGL0J02090g","protein_coding"
"GWK60_J01969","QNG14960.1","CAGL0J02112g","protein_coding"
"GWK60_J01991","QNG14961.1","CAGL0J02134g","protein_coding"
"GWK60_J02013","QNG14962.1","CAGL0J02156g","protein_coding"
"GWK60_J02035","QNG14963.1","CAGL0J02200g","protein_coding"
"GWK60_J02057","QNG14964.1","CAGL0J02222g","protein_coding"
"GWK60_J02079","QNG14965.1","CAGL0J02244g","protein_coding"
"GWK60_J02101","QNG14966.1","CAGL0J02266g","protein_coding"
"GWK60_J02145","QNG14968.1","CAGL0J02310g","protein_coding"
"GWK60_J02167","QNG14969.1","CAGL0J02354g","protein_coding"
"GWK60_J02189","QNG14970.1","CAGL0J02332g","protein_coding"
"GWK60_J02211","QNG14971.1","CAGL0J02376g","protein_coding"
"GWK60_J02233","QNG14972.1","CAGL0J02398g","protein_coding"
"GWK60_J02255","QNG14973.1","CAGL0J02420g","protein_coding"
"GWK60_J02277","QNG14974.1","CAGL0J02442g","protein_coding"
"GWK60_J02299","QNG14975.1","CAGL0J02464g","protein_coding"
"GWK60_J02321","QNG14976.1","CAGL0J02486g","protein_coding"
"GWK60_J02365","QNG14978.1","CAGL0J02530g","protein_coding"
"GWK60_J02387","QNG14979.1","CAGL0J02552g","protein_coding"
"GWK60_J02431","QNG14980.1","CAGL0J02618g","protein_coding"
"GWK60_J02453","QNG14981.1","CAGL0J02640g","protein_coding"
"GWK60_J02497","QNG14983.1","CAGL0J02684g","protein_coding"
"GWK60_J02519","QNG14984.1","CAGL0J02706g","protein_coding"
"GWK60_J02541","QNG14985.1","CAGL0J02728g","protein_coding"
"GWK60_J02563","QNG14986.1","CAGL0J02750g","protein_coding"
"GWK60_J02607","QNG14987.1","CAGL0J02794g","protein_coding"
"GWK60_J02629","QNG14988.1","CAGL0J02816g","protein_coding"
"GWK60_J02651","QNG14989.1","CAGL0J02838g","protein_coding"
"GWK60_J02673","QNG14990.1","CAGL0J02860g","protein_coding"
"GWK60_J02717","QNG14992.1","CAGL0J02904g","protein_coding"
"GWK60_J02783","QNG14995.1","CAGL0J02970g","protein_coding"
"GWK60_J02805","QNG14996.1","CAGL0J02992g","protein_coding"
"GWK60_J02827","QNG14997.1","CAGL0J03014g","protein_coding"
"GWK60_J02849","QNG14998.1","CAGL0J03058g","protein_coding"
"GWK60_J02871","QNG14999.1","CAGL0J03080g","protein_coding"
"GWK60_J02893","QNG15000.1","CAGL0J03102g","protein_coding"
"GWK60_J02915","QNG15001.1","CAGL0J03124g","protein_coding"
"GWK60_J02937","QNG15002.1","CAGL0J03146g","protein_coding"
"GWK60_J02959","QNG15003.1","CAGL0J03168g","protein_coding"
"GWK60_J02981","QNG15004.1","CAGL0J03190g","protein_coding"
"GWK60_J03025","QNG15006.1","CAGL0J03234g","protein_coding"
"GWK60_J03047","QNG15007.1","CAGL0J03245g","protein_coding"
"GWK60_J03069","QNG15008.1","CAGL0J03256g","protein_coding"
"GWK60_J03091","QNG15009.1","CAGL0J03278g","protein_coding"
"GWK60_J03113","QNG15010.1","CAGL0J03300g","protein_coding"
"GWK60_J03157","QNG15012.1","CAGL0J03344g","protein_coding"
"GWK60_J03201","QNG15014.1","CAGL0J03388g","protein_coding"
"GWK60_J03245","QNG15015.1","CAGL0J03432g","protein_coding"
"GWK60_J03289","QNG15017.1","CAGL0J03476g","protein_coding"
"GWK60_J03311","QNG15018.1","CAGL0J03498g","protein_coding"
"GWK60_J03333","QNG15019.1","CAGL0J03520g","protein_coding"
"GWK60_J03355","QNG15020.1","CAGL0J03542g","protein_coding"
"GWK60_J03377","QNG15021.1","CAGL0J03564g","protein_coding"
"GWK60_J03399","QNG15022.1","CAGL0J03586g","protein_coding"
"GWK60_J03421","QNG15023.1","CAGL0J03608g","protein_coding"
"GWK60_J03443","QNG15024.1","CAGL0J03630g","protein_coding"
"GWK60_J03465","QNG15025.1","CAGL0J03652g","protein_coding"
"GWK60_J03487","QNG15026.1","CAGL0J03674g","protein_coding"
"GWK60_J03509","QNG15027.1","CAGL0J03696g","protein_coding"
"GWK60_J03531","QNG15028.1","CAGL0J03718g","protein_coding"
"GWK60_J03553","QNG15029.1","CAGL0J03740g","protein_coding"
"GWK60_J03619","QNG15031.1","CAGL0J03806g","protein_coding"
"GWK60_J03685","QNG15034.1","CAGL0J03872g","protein_coding"
"GWK60_J03707","QNG15035.1","CAGL0J03894g","protein_coding"
"GWK60_J03729","QNG15036.1","CAGL0J03916g","protein_coding"
"GWK60_J03751","QNG15037.1","CAGL0J03938g","protein_coding"
"GWK60_J03773","QNG15038.1","CAGL0J03960g","protein_coding"
"GWK60_J03795","QNG15039.1","CAGL0J03982g","protein_coding"
"GWK60_J03817","QNG15040.1","CAGL0J04004g","protein_coding"
"GWK60_J03839","QNG15041.1","CAGL0J04026g","protein_coding"
"GWK60_J03861","QNG15042.1","CAGL0J04048g","protein_coding"
"GWK60_J03883","QNG15043.1","CAGL0J04070g","protein_coding"
"GWK60_J03905","QNG15044.1","CAGL0J04092g","protein_coding"
"GWK60_J03927","QNG15045.1","CAGL0J04114g","protein_coding"
"GWK60_J03949","QNG15046.1","CAGL0J04136g","protein_coding"
"GWK60_J03993","QNG15048.1","CAGL0J04180g","protein_coding"
"GWK60_J04037","QNG15050.1","CAGL0J04224g","protein_coding"
"GWK60_J04059","QNG15051.1","CAGL0J04246g","protein_coding"
"GWK60_J04081","QNG15052.1","CAGL0J04268g","protein_coding"
"GWK60_J04103","QNG15053.1","CAGL0J04290g","protein_coding"
"GWK60_J04125","QNG15054.1","CAGL0J04312g","protein_coding"
"GWK60_J04147","QNG15055.1","CAGL0J04334g","protein_coding"
"GWK60_J04169","QNG15056.1","CAGL0J04356g","protein_coding"
"GWK60_J04191","QNG15057.1","CAGL0J04378g","protein_coding"
"GWK60_J04213","QNG15058.1","CAGL0J04400g","protein_coding"
"GWK60_J04235","QNG15059.1","CAGL0J04422g","protein_coding"
"GWK60_J04257","QNG15060.1","CAGL0J04444g","protein_coding"
"GWK60_J04279","QNG15061.1","CAGL0J04466g","protein_coding"
"GWK60_J04301","QNG15062.1","CAGL0J04488g","protein_coding"
"GWK60_J04323","QNG15063.1","CAGL0J04510g","protein_coding"
"GWK60_J04345","QNG15064.1","CAGL0J04532g","protein_coding"
"GWK60_J04367","QNG15065.1","CAGL0J04554g","protein_coding"
"GWK60_J04389","QNG15066.1","CAGL0J04576g","protein_coding"
"GWK60_J04411","QNG15067.1","CAGL0J04598g","protein_coding"
"GWK60_J04433","QNG15068.1","CAGL0J04620g","protein_coding"
"GWK60_J04455","QNG15069.1","CAGL0J04642g","protein_coding"
"GWK60_J04477","QNG15070.1","CAGL0J04664g","protein_coding"
"GWK60_J04521","QNG15072.1","CAGL0J04708g","protein_coding"
"GWK60_J04565","QNG15073.1","CAGL0J04752g","protein_coding"
"GWK60_J04587","QNG15074.1","CAGL0J04774g","protein_coding"
"GWK60_J04609","QNG15075.1","CAGL0J04796g","protein_coding"
"GWK60_J04653","QNG15077.1","CAGL0J04840g","protein_coding"
"GWK60_J04675","QNG15078.1","CAGL0J04862g","protein_coding"
"GWK60_J04697","QNG15079.1","CAGL0J04884g","protein_coding"
"GWK60_J04719","QNG15080.1","CAGL0J04906g","protein_coding"
"GWK60_J04741","QNG15081.1","CAGL0J04928g","protein_coding"
"GWK60_J04763","QNG15082.1","CAGL0J04950g","protein_coding"
"GWK60_J04785","QNG15083.1","CAGL0J04972g","protein_coding"
"GWK60_J04807","QNG15084.1","CAGL0J04994g","protein_coding"
"GWK60_J04851","QNG15086.1","CAGL0J05038g","protein_coding"
"GWK60_J04895","QNG15088.1","CAGL0J05082g","protein_coding"
"GWK60_J04917","QNG15089.1","CAGL0J05104g","protein_coding"
"GWK60_J04983","QNG15091.1","CAGL0J05214g","protein_coding"
"GWK60_J05027","QNG15093.1","CAGL0J05247g","protein_coding"
"GWK60_J05049","QNG15094.1","CAGL0J05258g","protein_coding"
"GWK60_J05071","QNG15095.1","CAGL0J05280g","protein_coding"
"GWK60_J05093","QNG15096.1","CAGL0J05302g","protein_coding"
"GWK60_J05115","QNG15097.1","CAGL0J05324g","protein_coding"
"GWK60_J05137","QNG15098.1","CAGL0J05346g","protein_coding"
"GWK60_J05159","QNG15099.1","CAGL0J05368g","protein_coding"
"GWK60_J05181","QNG15100.1","CAGL0J05390g","protein_coding"
"GWK60_J05203","QNG15101.1","CAGL0J05412g","protein_coding"
"GWK60_J05225","QNG15102.1","CAGL0J05434g","protein_coding"
"GWK60_J05247","QNG15103.1","CAGL0J05456g","protein_coding"
"GWK60_J05269","QNG15104.1","CAGL0J05478g","protein_coding"
"GWK60_J05291","QNG15105.1","CAGL0J05500g","protein_coding"
"GWK60_J05313","QNG15106.1","CAGL0J05522g","protein_coding"
"GWK60_J05335","QNG15107.1","CAGL0J05544g","protein_coding"
"GWK60_J05357","QNG15108.1","CAGL0J05566g","protein_coding"
"GWK60_J05379","QNG15109.1","CAGL0J05588g","protein_coding"
"GWK60_J05423","QNG15111.1","CAGL0J05632g","protein_coding"
"GWK60_J05445","QNG15112.1","CAGL0J05654g","protein_coding"
"GWK60_J05489","QNG15114.1","CAGL0J05698g","protein_coding"
"GWK60_J05511","QNG15115.1","CAGL0J05720g","protein_coding"
"GWK60_J05533","QNG15116.1","CAGL0J05742g","protein_coding"
"GWK60_J05555","QNG15117.1","CAGL0J05764g","protein_coding"
"GWK60_J05577","QNG15118.1","CAGL0J05786g","protein_coding"
"GWK60_J05599","QNG15119.1","CAGL0J05808g","protein_coding"
"GWK60_J05621","QNG15120.1","CAGL0J05830g","protein_coding"
"GWK60_J05643","QNG15121.1","CAGL0J05852g","protein_coding"
"GWK60_J05665","QNG15122.1","CAGL0J05874g","protein_coding"
"GWK60_J05687","QNG15123.1","CAGL0J05896g","protein_coding"
