standard_name	scer_id	scer_gene_name	Orthogroup	score_mean	n_libs
GWK60_J07337	YNL234W	YNL234W	OG0000768	0.3	1
GWK60_J07359	YNL236W	SIN4	OG0002998	0.53	1
GWK60_J07381	YNL238W	KEX2	OG0001973	0.38	1
GWK60_J07403	YNL239W	LAP3	OG0001063	0.28	1
GWK60_J07425	YNL240C	NAR1	OG0001289	0.8684356405772473	1
GWK60_J07447	YNL241C	ZWF1	OG0001558	0.8684356405772473	1
GWK60_J07469	YNL242W	ATG2	OG0002193	0.8684356405772473	1
GWK60_J07491	YNL243W	SLA2	OG0000743	0.8684356405772473	1
GWK60_J07513	YNL244C	SUI1	OG0002806	0.8684356405772473	1
GWK60_J07535	YNL245C	CWC25	OG0002468	0.8684356405772473	1
GWK60_J07557	YNL246W	VPS75	OG0003533	0.8684356405772473	1
GWK60_J07579	YNL247W	CRS1	OG0001489	0.8684356405772473	1
GWK60_J07601	YNL248C	RPA49	OG0001420	0.8684356405772473	1
GWK60_J07623	YNL250W	RAD50	OG0003445	0.8684356405772473	1
GWK60_J07645	YNL251C	NRD1	OG0001089	0.8684356405772473	1
GWK60_J07667	YNL252C	MRPL17	OG0001108	0.8684356405772473	1
GWK60_J07689	YNL253W	TEX1	OG0001511	0.8684356405772473	1
GWK60_J07711	YNL254C	RTC4	OG0000976	0.8684356405772473	1
GWK60_J07733	YNL255C	GIS2	OG0003632	0.06	1
GWK60_J07755	YNL256W	FOL1	OG0002159	0.8684356405772473	1
GWK60_J07777	YNL257C	SIP3	OG0000466	0.36	1
GWK60_J07799	YNL258C	DSL1	OG0003008	0.8684356405772473	1
GWK60_J07821	YNL259C	ATX1	OG0003671	0.08	1
GWK60_J07843	YNL260C	LTO1	OG0002331	0.8684356405772473	1
GWK60_J07865	YNL261W	ORC5	OG0003752	0.8684356405772473	1
GWK60_J07887	YNL262W	POL2	OG0001503	0.8684356405772473	1
GWK60_J07909	YNL263C	YIF1	OG0003235	0.8684356405772473	1
GWK60_J07931	YNL264C	PDR17	OG0000277	0.8684356405772473	1
GWK60_J07953	YGR048W	UFD1	OG0001136	0.8684356405772473	1
GWK60_J07975	YNL265C	IST1	OG0001252	0.8684356405772473	1
GWK60_J07997	YNL267W	PIK1	OG0001112	0.8684356405772473	1
GWK60_J08019	YNL268W	LYP1	OG0000074	0.33	1
GWK60_J08041	YEL063C	CAN1	OG0000074	0.8684356405772473	1
GWK60_J08063	YNL271C	BNI1	OG0000209	0.8684356405772473	1
GWK60_J08085	YNL272C	SEC2	OG0002721	0.8684356405772473	1
GWK60_J08107	YNL273W	TOF1	OG0002950	0.8684356405772473	1
GWK60_J08129	YNL274C	GOR1	OG0000499	0.38	1
GWK60_J08151	YNL275W	BOR1	OG0001575	1.0	1
GWK60_J08173	YNL277W	MET2	OG0001266	0.35	1
GWK60_J08195	YNL278W	CAF120	OG0000575	0.34	1
GWK60_J08217	YNL279W	PRM1	OG0003477	0.34	1
GWK60_J08239	YDR499W	LCD1	OG0003498	0.8684356405772473	1
GWK60_J08261	YDR502C	SAM2	OG0000410	0.8684356405772473	1
GWK60_J08283	YDR503C	LPP1	OG0004372	0.31	1
GWK60_J08305	YDR505C	PSP1	OG0000255	0.34	1
GWK60_J08327	YDR506C	GMC1	OG0004618	0.8684356405772473	1
GWK60_J08371	YOR084W	LPX1	OG0000353	0.36	1
GWK60_J08393	YOR085W	OST3	OG0000186	0.8684356405772473	1
GWK60_J08415	YNL087W	TCB2	OG0000949	0.507172619047619	1
GWK60_J08437	YOR087W	YVC1	OG0001424	0.26	1
GWK60_J08459	YOR089C	VPS21	OG0000040	0.8684356405772473	1
GWK60_J08481	YOR090C	PTC5	OG0002048	0.8684356405772473	1
GWK60_J08503	YOR091W	TMA46	OG0002851	0.8684356405772473	1
GWK60_J08525	YAL022C	FUN26	OG0002354	0.37	1
GWK60_J08547	YAL023C	PMT2	OG0000105	0.8684356405772473	1
GWK60_J08569	YLR207W	HRD3	OG0002486	0.3776190476190476	1
GWK60_J08591	YLR208W	SEC13	OG0000719	0.32	1
GWK60_J08613	YLR209C	PNP1	OG0002399	0.8684356405772473	1
GWK60_J08635	YLR210W	CLB4	OG0000386	0.38	1
GWK60_J08657	YDL148C	NOP14	OG0001056	0.8684356405772473	1
GWK60_J08679	YLR211C	ATG38	OG0004373	0.8684356405772473	1
GWK60_J08701	YLR212C	TUB4	OG0001978	0.8684356405772473	1
GWK60_J08723	YLR213C	CRR1	OG0004374	0.8684356405772473	1
GWK60_J08745	YLR215C	CDC123	OG0003095	0.8684356405772473	1
GWK60_J08767	YLR216C	CPR6	OG0002979	0.8684356405772473	1
GWK60_J08789	YLR218C	COA4	OG0003563	0.8684356405772473	1
GWK60_J08811	YDL195W	SEC31	OG0001435	0.8684356405772473	1
GWK60_J08833	YDL194W	SNF3	OG0000263	0.8684356405772473	1
GWK60_J08855	YDL193W	NUS1	OG0000483	0.36	1
GWK60_J08877	YDL192W	ARF1	OG0000082	0.8684356405772473	1
GWK60_J08899	YDL191W	RPL35A	OG0000657	0.8684356405772473	1
GWK60_J08921	YDL190C	UFD2	OG0001860	0.8684356405772473	1
GWK60_J08943	YDL189W	RBS1	OG0003651	0.8684356405772473	1
GWK60_J08965	YDL135C	RDI1	OG0000980	0.8684356405772473	1
GWK60_J08987	YDL186W	YDL186W	OG0004375	0.2	1
GWK60_J09009	YDL133W	SRF1	OG0003002	0.8684356405772473	1
GWK60_J09031	YDL132W	CDC53	OG0001153	0.8684356405772473	1
GWK60_J09053	YDL182W	LYS20	OG0000219	0.28	1
GWK60_J09075	YDL181W	INH1	OG0000613	0.8684356405772473	1
GWK60_J09097	YDL129W	YDL129W	OG0004376	0.29	1
GWK60_J09119	YDL128W	VCX1	OG0001069	0.29	1
GWK60_J09141	YDL179W	PCL9	OG0000721	0.26	1
GWK60_J09163	YDL126C	CDC48	OG0000123	0.8684356405772473	1
GWK60_J09185	YDL125C	HNT1	OG0001346	0.37	1
GWK60_J09207	YDL124W	YDL124W	OG0000452	0.39	1
GWK60_J09229	YDL123W	SNA4	OG0000053	0.18	1
GWK60_J09273	YIL079C	AIR1	OG0000526	0.8684356405772473	1
GWK60_J09295	YPL024W	RMI1	OG0003582	0.8684356405772473	1
GWK60_J09317	YPL023C	MET12	OG0002094	0.8684356405772473	1
GWK60_J09339	YPL022W	RAD1	OG0001697	1.0	1
GWK60_J09361	YPL016W	SWI1	OG0000994	0.8684356405772473	1
GWK60_J09383				0.37	1
GWK60_J09405	YDL209C	CWC2	OG0001317	0.8684356405772473	1
GWK60_J09427	YDL208W	NHP2	OG0002834	0.8684356405772473	1
GWK60_J09449	YDL207W	GLE1	OG0001938	0.8684356405772473	1
GWK60_J09471	YDL206W	YCX1	OG0000651	0.39	1
GWK60_J09493	YDL205C	HEM3	OG0002940	0.8684356405772473	1
GWK60_J09515	YDL203C	ACK1	OG0002146	0.47	1
GWK60_J09537	YDL202W	MRPL11	OG0000823	0.8684356405772473	1
GWK60_J09559	YDL201W	TRM8	OG0001088	0.8684356405772473	1
GWK60_J09581	YDL200C	MGT1	OG0003998	0.8684356405772473	1
GWK60_J09603	YDL198C	GGC1	OG0001712	0.8684356405772473	1
GWK60_J09625	YBR126C	TPS1	OG0001869	0.8684356405772473	1
GWK60_J09647	YBR125C	PTC4	OG0003586	0.8684356405772473	1
GWK60_J09669	YBR122C	MRPL36	OG0002561	0.8684356405772473	1
GWK60_J09691	YBR123C	TFC1	OG0002623	0.8684356405772473	1
GWK60_J09713	YNL055C	POR1	OG0003818	0.8684356405772473	1
GWK60_J09735	YIL123W	SIM1	OG0000061	0.8684356405772473	1
GWK60_J09757	YNL065W	AQR1	OG0000251	0.36	1
GWK60_J09779	YNL064C	YDJ1	OG0000137	0.8684356405772473	1
GWK60_J09801	YNL063W	MTQ1	OG0003669	0.25	1
GWK60_J09823	YNL062C	GCD10	OG0002002	0.8684356405772473	1
GWK60_J09845	YNL061W	NOP2	OG0001164	0.8684356405772473	1
GWK60_J09867	YNL059C	ARP5	OG0003231	0.8684356405772473	1
GWK60_J09889	YIL117C	PRM5	OG0000318	0.8684356405772473	1
GWK60_J09911	YNL056W	OCA2	OG0001881	0.8684356405772473	1
GWK60_J09933	YIL131C	FKH1	OG0000486	0.8684356405772473	1
GWK60_J09955	YIL133C	RPL16A	OG0001077	0.8684356405772473	1
GWK60_J09977	YNL070W	TOM7	OG0003949	0.8684356405772473	1
GWK60_J09999	YNL071W	LAT1	OG0002461	0.8684356405772473	1
GWK60_J10021	YNL072W	RNH201	OG0003401	0.8684356405772473	1
GWK60_J10043	YNL073W	MSK1	OG0001926	0.8684356405772473	1
GWK60_J10065	YNL075W	IMP4	OG0001614	0.8684356405772473	1
GWK60_J10087	YNL076W	MKS1	OG0004377	0.8684356405772473	1
GWK60_J10109	YNL077W	APJ1	OG0004378	0.8684356405772473	1
GWK60_J10131	YNL078W	NIS1	OG0004379	0.35	1
GWK60_J10153	YGL100W	SEH1	OG0002398	0.39	1
GWK60_J10175	YGL101W	YGK1	OG0000460	0.38	1
GWK60_J10197	YGL103W	RPL28	OG0001927	0.8684356405772473	1
GWK60_J10219	YGL105W	ARC1	OG0001753	0.8684356405772473	1
GWK60_J10241	YKL092C	BUD2	OG0001740	0.38904761904761903	1
GWK60_J10263	YKL091C	YKL091C	OG0000407	0.8684356405772473	1
GWK60_J10285	YDR443C	SSN2	OG0002000	0.8684356405772473	1
GWK60_J10307	YML022W	APT1	OG0000973	0.8684356405772473	1
GWK60_J10329	YDR440W	DOT1	OG0002344	0.8684356405772473	1
GWK60_J10351				0.8684356405772473	1
GWK60_J10373	YDR439W	LRS4	OG0004619	0.8684356405772473	1
GWK60_J10395	YML017W	PSP2	OG0000957	0.34	1
GWK60_J10417	YDR437W	GPI19	OG0001997	0.8684356405772473	1
GWK60_J10439	YHR078W	YHR078W	OG0003780	0.8684356405772473	1
GWK60_J10461	YHR077C	NMD2	OG0001785	0.41	1
GWK60_J10483	YHR076W	PTC7	OG0001491	0.38	1
GWK60_J10505				0.8684356405772473	1
GWK60_J10527	YHR075C	PPE1	OG0002363	0.8684356405772473	1
GWK60_J10549	YHR074W	QNS1	OG0001296	0.39	1
GWK60_J10571	YHR073W	OSH3	OG0002430	0.8684356405772473	1
GWK60_J10593	YHR072W	nan	OG0003538	0.8684356405772473	1
GWK60_J10615	YHR072W	ERG7	OG0001585	1.0	1
GWK60_J10637	YHR071W	PCL5	OG0002955	0.8684356405772473	1
GWK60_J10659	YHR067W	HTD2	OG0002758	0.8684356405772473	1
GWK60_J10681	YDR312W	SSF2	OG0000925	0.8684356405772473	1
GWK60_J10703	YHR065C	RRP3	OG0001247	0.8684356405772473	1
GWK60_J10725	YDR311W	TFB1	OG0001231	0.8684356405772473	1
GWK60_J10747	YDR310C	SUM1	OG0004380	0.38	1
GWK60_J10769	YDR309C	GIC2	OG0003454	0.31	1
GWK60_J10791	YPL199C	YPL199C	OG0000755	0.8684356405772473	1
GWK60_J10813	YDR308C	SRB7	OG0001567	1.0	1
GWK60_J10835	YDR307W	PMT7	OG0000080	0.4	1
GWK60_J10857	YLR002C	NOC3	OG0000850	0.8684356405772473	1
GWK60_J10879				0.8684356405772473	1
GWK60_J10901	YJR003C	MRX12	OG0003754	0.32	1
GWK60_J10923	YNL173C	MDG1	OG0000264	1.0	1
GWK60_J10945	YNL175C	NOP13	OG0002863	0.8684356405772473	1
GWK60_J10967	YNL176C	TDA7	OG0000650	0.8684356405772473	1
GWK60_J10989	YNL177C	MRPL22	OG0001898	0.8684356405772473	1
GWK60_J11011	YNL178W	RPS3	OG0003286	0.8684356405772473	1
GWK60_J11033	YNL180C	RHO5	OG0000165	0.8684356405772473	1
GWK60_J11055	YNL181W	PBR1	OG0001324	0.8684356405772473	1
GWK60_J11077	YNL182C	IPI3	OG0002835	0.8684356405772473	1
GWK60_J11099	YNL183C	NPR1	OG0000761	0.8684356405772473	1
GWK60_J11121	YNL185C	MRPL19	OG0002015	0.8684356405772473	1
GWK60_J11143	YNL186W	UBP10	OG0002732	0.8684356405772473	1
GWK60_J11165				0.19	1
GWK60_J11187	YNL187W	SWT21	OG0004106	0.28	1
GWK60_J11209	YNL188W	KAR1	OG0004620	0.8684356405772473	1
GWK60_J11231	YNL189W	SRP1	OG0001908	0.8684356405772473	1
GWK60_J11253	YNL190W	YNL190W	OG0004906	0.8684356405772473	1
GWK60_J11275	YNL191W	DUG3	OG0002733	0.37	1
GWK60_J11297	YNL192W	CHS1	OG0000578	0.8684356405772473	1
GWK60_J11319	YNL193W	YNL193W	OG0002480	0.39	1
GWK60_J11341	YNL195C	YNL195C	OG0004907	0.37	1
GWK60_J11363	YOL069W	NUF2	OG0001083	0.8684356405772473	1
GWK60_J11385				0.8684356405772473	1
GWK60_J11407				0.8684356405772473	1
GWK60_J11429	YMR001C	CDC5	OG0003107	0.8684356405772473	1
GWK60_J11451	YOL006C	TOP1	OG0000690	0.8684356405772473	1
GWK60_J11473	YMR002W	MIX17	OG0001313	0.8684356405772473	1
GWK60_J11495	YMR004W	MVP1	OG0001386	0.8684356405772473	1
GWK60_J11517	YMR005W	TAF4	OG0001261	0.8684356405772473	1
GWK60_J11539	YMR006C	PLB2	OG0000077	0.8684356405772473	1
GWK60_J11561	YMR008C	PLB1	OG0000077	0.31	1
GWK60_J11583	YML043C	RRN11	OG0003505	0.8684356405772473	1
GWK60_J11605	YML041C	VPS71	OG0003537	0.8684356405772473	1
GWK60_J11627	YML042W	CAT2	OG0001679	0.8684356405772473	1
GWK60_J11649	YEL050C	RML2	OG0001957	0.8684356405772473	1
GWK60_J11671	YEL051W	VMA8	OG0003186	0.8684356405772473	1
GWK60_J11693				0.38	1
GWK60_J11715				0.41	1
GWK60_J11737				0.3	1
GWK60_J11759				0.8684356405772473	1
GWK60_K00011				0.8684356405772473	1
GWK60_K00033				0.8684356405772473	1
GWK60_K00055				0.8684356405772473	1
GWK60_K00077	YKL215C	OXP1	OG0001061	0.8684356405772473	1
GWK60_K00099	YKL214C	YRA2	OG0004382	0.8684356405772473	1
GWK60_K00121	YKL213C	DOA1	OG0001627	0.46	1
GWK60_K00143	YKL212W	SAC1	OG0002442	0.8684356405772473	1
GWK60_K00165	YKL210W	UBA1	OG0003350	0.8684356405772473	1
GWK60_K00187				0.35	1
GWK60_K00209	YKL209C	STE6	OG0001520	0.58	1
GWK60_K00231	YKL208W	CBT1	OG0004908	0.33	1
GWK60_K00253	YKL207W	EMC3	OG0002996	0.8684356405772473	1
GWK60_K00275	YJR072C	NPA3	OG0001213	0.36	1
GWK60_K00297	YKL206C	ADD66	OG0002169	0.38	1
GWK60_K00319	YKL205W	LOS1	OG0003158	0.31	1
GWK60_K00341	YKL204W	EAP1	OG0004383	0.8684356405772473	1
GWK60_K00363	YKL203C	TOR2	OG0000333	0.8684356405772473	1
GWK60_K00385	YPL259C	APM1	OG0000151	0.8684356405772473	1
GWK60_K00429	YJL196C	ELO1	OG0000107	0.17	1
GWK60_K00451	YJL194W	CDC6	OG0001314	0.8684356405772473	1
GWK60_K00473	YJL193W	YJL193W	OG0000223	0.8684356405772473	1
GWK60_K00495	YJL192C	SOP4	OG0004384	0.38	1
GWK60_K00517	YJL191W	RPS14B	OG0000563	0.14	1
GWK60_K00539	YJL187C	SWE1	OG0001803	0.8684356405772473	1
GWK60_K00561	YLR046C	YLR046C	OG0000477	0.2	1
GWK60_K00583	YGR212W	SLI1	OG0000508	0.8684356405772473	1
GWK60_K00605	YGR211W	ZPR1	OG0002928	0.8684356405772473	1
GWK60_K00627	YGR210C	YGR210C	OG0001820	1.0	1
GWK60_K00649	YGR209C	TRX2	OG0000173	0.8684356405772473	1
GWK60_K00671	YGR208W	SER2	OG0002270	0.34	1
GWK60_K00693	YGR207C	CIR1	OG0002322	1.0	1
GWK60_K00715	YGR206W	MVB12	OG0004385	0.19	1
GWK60_K00737	YGR205W	TDA10	OG0002261	0.8684356405772473	1
GWK60_K00759				0.3	1
GWK60_K00781	YGR203W	YCH1	OG0000288	0.8684356405772473	1
GWK60_K00803	YGR200C	ELP2	OG0001146	0.45	1
GWK60_K00825	YGR199W	PMT6	OG0000105	0.38	1
GWK60_K00847	YGR198W	YPP1	OG0001272	0.8684356405772473	1
GWK60_K00869	YGR084C	MRP13	OG0004386	0.37	1
GWK60_K00891	YGR083C	GCD2	OG0003247	0.8684356405772473	1
GWK60_K00913	YGR082W	TOM20	OG0001499	0.8684356405772473	1
GWK60_K00935	YGR081C	SLX9	OG0001149	0.28	1
GWK60_K00979	YGR080W	TWF1	OG0001861	0.37	1
GWK60_K01001	YGR079W	YGR079W	OG0004621	0.8686673259660874	1
GWK60_K01023	YGR078C	PAC10	OG0003429	1.0	1
GWK60_K01045	YOL073C	DSC2	OG0002484	0.8684356405772473	1
GWK60_K01067	YGR077C	PEX8	OG0001851	0.36	1
GWK60_K01089	YGR076C	MRPL25	OG0002881	0.8684356405772473	1
GWK60_K01111	YGR075C	PRP38	OG0004387	0.8684356405772473	1
GWK60_K01133	YGR074W	SMD1	OG0000699	0.8684356405772473	1
GWK60_K01155	YGR072W	UPF3	OG0003837	1.0	1
GWK60_K01177	YDL047W	SIT4	OG0003515	0.34	1
GWK60_K01199	YDL046W	NPC2	OG0002396	0.8684356405772473	1
GWK60_K01221	YDL045W	nan	OG0003744	0.8684356405772473	1
GWK60_K01243	YDL045C	FAD1	OG0001687	0.8684356405772473	1
GWK60_K01265	YDL044C	MTF2	OG0003646	0.8684356405772473	1
GWK60_K01287	YDL043C	PRP11	OG0001342	0.8684356405772473	1
GWK60_K01309				0.32	1
GWK60_K01331	YOL066C	RIB2	OG0000104	0.8684356405772473	1
GWK60_K01353	YDL035C	GPR1	OG0000873	0.8684356405772473	1
GWK60_K01375	YDL033C	SLM3	OG0002049	0.34	1
GWK60_K01397	YDL031W	DBP10	OG0001576	0.8684356405772473	1
GWK60_K01419	YDL030W	PRP9	OG0002327	0.8684356405772473	1
GWK60_K01441	YDL029W	ARP2	OG0001300	0.8684356405772473	1
GWK60_K01463	YDL028C	MPS1	OG0002945	0.8684356405772473	1
GWK60_K01485	YDL027C	MRX9	OG0004622	0.53	1
GWK60_K01507	YDL025C	RTK1	OG0000121	1.0	1
GWK60_K01529	YDL022W	GPD1	OG0000272	0.36	1
GWK60_K01551	YOL056W	GPM3	OG0004107	0.8684356405772473	1
GWK60_K01573	YDL020C	RPN4	OG0000534	0.41	1
GWK60_K01595	YDL019C	OSH2	OG0000450	0.86	1
GWK60_K01617				0.81	1
GWK60_K01639	YDL018C	ERP3	OG0000265	0.08	1
GWK60_K01661	YDL017W	CDC7	OG0002307	0.8684356405772473	1
GWK60_K01683	YDL015C	TSC13	OG0000981	0.8684356405772473	1
GWK60_K01705	YDL014W	NOP1	OG0000788	0.8684356405772473	1
GWK60_K01727	YDL013W	SLX5	OG0001952	0.8684356405772473	1
GWK60_K01749	YBR016W	CPP1	OG0000504	1.0	1
GWK60_K01771	YER136W	GDI1	OG0001846	0.8684356405772473	1
GWK60_K01793	YER137C	YER137C	OG0003908	1.0	1
GWK60_K01815	YBL025W	RRN10	OG0003772	0.8684356405772473	1
GWK60_K01837	YBL024W	NCL1	OG0002373	0.39	1
GWK60_K01859				1.0	1
GWK60_K01881	YER134C	YER134C	OG0002735	0.36	1
GWK60_K01925	YER133W	GLC7	OG0000030	0.8684356405772473	1
GWK60_K01947				0.86	1
GWK60_K01969	YER131W	RPS26B	OG0001095	0.8684356405772473	1
GWK60_K01991	YER130C	COM2	OG0000042	0.14	1
GWK60_K02013	YGL179C	TOS3	OG0000373	0.7972159090909091	1
GWK60_K02035	YER128W	VFA1	OG0002719	0.9051030913530913	1
GWK60_K02057	YER127W	LCP5	OG0002861	0.8684356405772473	1
GWK60_K02079	YER126C	NSA2	OG0000929	0.8684356405772473	1
GWK60_K02101	YER125W	RSP5	OG0001711	0.8684356405772473	1
GWK60_K02123	YER124C	DSE1	OG0002538	0.33	1
GWK60_K02145	YER123W	YCK3	OG0000108	0.39	1
GWK60_K02167	YPR023C	EAF3	OG0002341	0.37	1
GWK60_K02189	YPR022C	SDD4	OG0000717	0.36	1
GWK60_K02211	YPR021C	AGC1	OG0002492	0.33	1
GWK60_K02233	YGL171W	ROK1	OG0003047	0.8684356405772473	1
GWK60_K02255	YPR020W	ATP20	OG0002633	0.8684356405772473	1
GWK60_K02277	YPR019W	MCM4	OG0001797	0.33	1
GWK60_K02299	YPR018W	RLF2	OG0001224	0.8684356405772473	1
GWK60_K02321	YPR017C	DSS4	OG0003601	0.14	1
GWK60_K02343	YPR016C	TIF6	OG0001360	0.8684356405772473	1
GWK60_K02365				0.34	1
GWK60_K02387	YHL011C	PRS3	OG0000138	0.8684356405772473	1
GWK60_K02409	YHL010C	ETP1	OG0003045	0.8684356405772473	1
GWK60_K02431	YHL009C	YAP3	OG0000702	0.34	1
GWK60_K02475				0.38	1
GWK60_K02497	YNL134C	YNL134C	OG0000127	0.16	1
GWK60_K02519	YHL008C	YHL008C	OG0003216	0.3	1
GWK60_K02541	YHL007C	STE20	OG0000070	0.45	1
GWK60_K02563	YHL006C	SHU1	OG0004388	0.16	1
GWK60_K02585	YHL004W	MRP4	OG0002031	0.8684356405772473	1
GWK60_K02607	YHL003C	LAG1	OG0000197	0.21	1
GWK60_K02629	YHL002W	HSE1	OG0002110	0.27	1
GWK60_K02651	YKL007W	CAP1	OG0002347	0.8684356405772473	1
GWK60_K02673	YKL004W	AUR1	OG0000662	0.28	1
GWK60_K02695	YKL002W	DID4	OG0003001	0.46	1
GWK60_K02717	YKR003W	OSH6	OG0000808	0.3	1
GWK60_K02739	YHR001W	nan	OG0002915	1.0	1
GWK60_K02761	YHR002W	LEU5	OG0002392	0.4	1
GWK60_K02783	YHR003C	TCD1	OG0000986	0.27	1
GWK60_K02805	YHR004C	NEM1	OG0002085	0.36	1
GWK60_K02827	YMR069W	NAT4	OG0000707	0.37	1
GWK60_K02849	YMR070W	MOT3	OG0000036	0.82	1
GWK60_K02871	YMR071C	TVP18	OG0002218	0.34	1
GWK60_K02893	YMR072W	ABF2	OG0000283	0.24	1
GWK60_K02915	YMR073C	IRC21	OG0003659	0.36	1
GWK60_K02937	YMR074C	SDD2	OG0001436	0.8684356405772473	1
GWK60_K02959	YHL014C	YLF2	OG0000191	0.25	1
GWK60_K02981	YHL015W	RPS20	OG0001458	0.8684356405772473	1
GWK60_K03003	YHL016C	DUR3	OG0000629	0.85	1
GWK60_K03025	YHL017W	YHL017W	OG0000334	0.51	1
GWK60_K03047	YHL018W	MCO14	OG0003868	0.28	1
GWK60_K03069	YHL019C	APM2	OG0000151	0.39	1
GWK60_K03091				0.29	1
GWK60_K03113	YHL020C	OPI1	OG0001552	0.8684356405772473	1
GWK60_K03135	YMR099C	YMR099C	OG0000906	1.0	1
GWK60_K03179	YMR100W	MUB1	OG0002065	0.8684356405772473	1
GWK60_K03201	YMR101C	SRT1	OG0000148	0.38	1
GWK60_K03223	YKL121W	DGR2	OG0000451	0.85	1
GWK60_K03245	YKL126W	YPK1	OG0000562	0.8684356405772473	1
GWK60_K03267	YMR105C	PGM2	OG0000514	0.34	1
GWK60_K03289	YMR106C	YKU80	OG0002665	0.25	1
GWK60_K03311	YMR107W	SPG4	OG0004389	0.16	1
GWK60_K03333	YMR108W	ILV2	OG0001031	0.8684356405772473	1
GWK60_K03355	YMR109W	MYO5	OG0000454	0.8684356405772473	1
GWK60_K03377	YMR110C	HFD1	OG0000329	0.49	1
GWK60_K03399	YMR112C	MED11	OG0002042	0.8684356405772473	1
GWK60_K03421	YMR113W	FOL3	OG0000970	0.8684356405772473	1
GWK60_K03443	YMR114C	YMR114C	OG0003794	0.33	1
GWK60_K03465	YMR115W	MGR3	OG0000403	0.8684356405772473	1
GWK60_K03487	YMR117C	SPC24	OG0001717	0.8684356405772473	1
GWK60_K03509	YMR119W	ASI1	OG0000377	0.25	1
GWK60_K03531	YMR122W	nan	OG0004390	0.21	1
GWK60_K03553	YMR123W	PKR1	OG0001987	0.2	1
GWK60_K03575	YMR124W	EPO1	OG0000811	0.37	1
GWK60_K03597	YMR125W	STO1	OG0002897	0.8684356405772473	1
GWK60_K03619	YMR126C	DLT1	OG0001838	0.8684356405772473	1
GWK60_K03641	YMR127C	SAS2	OG0002921	0.32	1
GWK60_K03663	YMR128W	ECM16	OG0001621	0.8684356405772473	1
GWK60_K03685	YMR129W	POM152	OG0003810	0.35	1
GWK60_K03707	YMR130W	DPI35	OG0000956	0.8684356405772473	1
GWK60_K03729	YMR131C	RRB1	OG0001801	0.8684356405772473	1
GWK60_K03751	YMR132C	JLP2	OG0003384	0.38	1
GWK60_K03773	YMR133W	REC114	OG0004391	0.8684356405772473	1
GWK60_K03795	YMR134W	ERG29	OG0003542	0.8684356405772473	1
GWK60_K03817	YMR135C	GID8	OG0003301	0.8684356405772473	1
GWK60_K03839	YGR028W	MSP1	OG0001518	0.27	1
GWK60_K03861	YGR030C	POP6	OG0004392	0.8684356405772473	1
GWK60_K03883	YGR031W	IMO32	OG0000286	0.4	1
GWK60_K03905	YGR032W	GSC2	OG0000048	0.47	1
GWK60_K03927	YGR033C	TIM21	OG0001229	0.8684356405772473	1
GWK60_K03971	YGR036C	CAX4	OG0003275	0.33	1
GWK60_K03993	YGR037C	ACB1	OG0001955	1.0	1
GWK60_K04015	YLR350W	ORM2	OG0000679	0.12	1
GWK60_K04037	YGR040W	KSS1	OG0000229	0.29	1
GWK60_K04059	YGR041W	BUD9	OG0003450	0.8684356405772473	1
GWK60_K04081	YGR042W	MTE1	OG0003694	0.8684356405772473	1
GWK60_K04103	YLR354C	TAL1	OG0000547	0.2	1
GWK60_K04125	YGR044C	RME1	OG0000214	0.35	1
GWK60_K04147	YGR049W	SCM4	OG0000582	0.8684356405772473	1
GWK60_K04169	YGR052W	FMP48	OG0004062	0.8684356405772473	1
GWK60_K04191	YGR053C	MCO32	OG0002942	0.8684356405772473	1
GWK60_K04213	YGR054W	YGR054W	OG0002070	0.37	1
GWK60_K04235	YGR055W	MUP1	OG0000709	0.36	1
GWK60_K04257	YGR056W	RSC1	OG0000352	0.8684356405772473	1
GWK60_K04279	YGR057C	LST7	OG0002900	0.8684356405772473	1
GWK60_K04301	YGR058W	PEF1	OG0001550	0.8684356405772473	1
GWK60_K04323				0.8684356405772473	1
GWK60_K04345	YGR060W	ERG25	OG0002528	0.8684356405772473	1
GWK60_K04367	YGR061C	ADE6	OG0001620	0.35	1
GWK60_K04389	YGR062C	COX18	OG0003146	0.32	1
GWK60_K04411	YGR063C	SPT4	OG0002903	0.26	1
GWK60_K04433	YGR065C	VHT1	OG0000101	0.35	1
GWK60_K04455	YJL190C	RPS22A	OG0000192	0.8684356405772473	1
GWK60_K04477	YGR065C	VHT1	OG0000101	0.8684356405772473	1
GWK60_K04499	YGR067C	YGR067C	OG0003075	0.42	1
GWK60_K04521	YGR068C	ART5	OG0000103	0.43	1
GWK60_K04543	YDL048C	STP4	OG0000354	0.8684356405772473	1
GWK60_K04565				0.8684356405772473	1
GWK60_K04587	YNL208W	YNL208W	OG0003940	0.37	1
GWK60_K04609	YDL229W	SSB1	OG0000715	0.39	1
GWK60_K04631	YNL211C	MRX7	OG0004043	1.0	1
GWK60_K04653	YNL212W	VID27	OG0001154	0.8684356405772473	1
GWK60_K04675	YNL213C	RRG9	OG0003553	0.8684356405772473	1
GWK60_K04697	YNL214W	PEX17	OG0004393	0.8684356405772473	1
GWK60_K04719	YDL233W	MFG1	OG0000773	0.38	1
GWK60_K04741	YNL215W	IES2	OG0001563	1.0	1
GWK60_K04763	YNL216W	RAP1	OG0003686	0.8684356405772473	1
GWK60_K04785	YNL217W	PPN2	OG0001072	0.8684356405772473	1
