standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood,sample,feature_id,condition,background,pool
GWK60_E00935,GWK60_E00935,ORF,CP048234.1,124719,124925,C,207,0,0,0,0,0,207,1,0.5174928576663897,-24.0841809194736,2,0,0,0,0,9999,94.6271186440678,yH299-parent-pool4,GWK60_E00935,parent,yH299,4
GWK60_E00957,CPR1,ORF,CP048234.1,126938,127426,W,489,1,10,0.00204498977505112,0.18254224518351095,0.00311981888862706,273,0.558282208588957,0.5288885841864259,-20.624749300836303,2,0,0,0,0,489,89.26315789473684,yH299-parent-pool4,GWK60_E00957,parent,yH299,4
GWK60_E00979,GWK60_E00979,ORF,CP048234.1,127617,128855,W,1239,0,0,0,0,0,1239,1,0.9999692626102686,-24.0841809194736,1,0,0,0,0,9999,89.26315789473684,yH299-parent-pool4,GWK60_E00979,parent,yH299,4
GWK60_E01001,GWK60_E01001,ORF,CP048234.1,129208,129990,C,783,5,1363,0.00638569604086845,0.574014208173691,0.2712114145289501,269,0.34355044699872284,0.34254402628039526,-13.670552990449426,1,0,0,0,0,156.6,89.890625,yH299-parent-pool4,GWK60_E01001,parent,yH299,4
GWK60_E01023,CTH2,ORF,CP048234.1,130627,131985,W,1359,3,1433,0.00220750551876379,0.2140945882667737,0.17782084963770337,660,0.4856512141280353,0.4856467179094881,-13.598351610771694,2,0,0,0,0,453,96.98484848484848,yH299-parent-pool4,GWK60_E01023,parent,yH299,4
GWK60_E01045,GWK60_E01045,ORF,CP048234.1,132740,139030,C,6291,3,500,4.7687172150691e-4,0.04687594209571418,0.01173436158393508,3609,0.5736766809728183,0.5736766809728183,-15.115514126278391,1,0,0,0,0,2097,98.29885057471265,yH299-parent-pool4,GWK60_E01045,parent,yH299,4
GWK60_E01067,GWK60_E01067,ORF,CP048234.1,140378,141619,W,1242,0,0,0,0,0,1242,1,0.9999701710103248,-24.0841809194736,0,0,0,0,0,9999,139.17073170731706,yH299-parent-pool4,GWK60_E01067,parent,yH299,4
GWK60_E01089,GWK60_E01089,ORF,CP048234.1,141964,143507,C,1419,11,6513,0.00775193798449612,1.3488372093023255,1.0215617176297795,468,0.3298097251585624,0.329808049399732,-11.414852915077695,2,0,0,0,0,140.36363636363637,174,yH299-parent-pool4,GWK60_E01089,parent,yH299,4
GWK60_E01111,SWI5,ORF,CP048234.1,144158,146227,W,2070,0,0,0,0,0,2070,1,0.999999992437016,-24.0841809194736,0,0,0,0,0,9999,165.94594594594594,yH299-parent-pool4,GWK60_E01111,parent,yH299,4
GWK60_E01133,GWK60_E01133,ORF,CP048234.1,147365,148666,W,1302,1,1,7.6804915514592e-4,0.13653993855606758,1.9067826492485e-4,675,0.5184331797235023,0.5184246926006587,-23.0841809194736,0,0,0,0,0,1302,177.775,yH299-parent-pool4,GWK60_E01133,parent,yH299,4
GWK60_E01155,GWK60_E01155,ORF,CP048234.1,149484,151211,C,1728,0,0,0,0,0,1728,1,0.9999997688040532,-24.0841809194736,0,0,0,0,0,9999,179.94594594594594,yH299-parent-pool4,GWK60_E01155,parent,yH299,4
GWK60_E01177,YPS2,ORF,CP048234.1,152427,154202,W,1776,0,0,0,0,0,1776,1,0.9999998569397752,-24.0841809194736,0,0,0,0,0,9999,199.31034482758625,yH299-parent-pool4,GWK60_E01177,parent,yH299,4
GWK60_E01199,GWK60_E01199,ORF,CP048234.1,154833,156986,W,2154,1,392,4.6425255338904e-4,0.1867455896007428,0.10226738304163616,1846,0.8570102135561746,0.8570102107580193,-15.465795417214991,0,0,0,0,0,2154,402.25,yH299-parent-pool4,GWK60_E01199,parent,yH299,4
GWK60_E01221,CDC33,ORF,CP048234.1,157630,158259,C,630,0,0,0,0,0,630,1,0.9866130821723352,-24.0841809194736,0,0,0,0,0,9999,516.0909090909091,yH299-parent-pool4,GWK60_E01221,parent,yH299,4
GWK60_E01243,GWK60_E01243,ORF,CP048234.1,158588,162598,C,4011,2,5616,4.9862877088007e-4,0.2207595778276407,1.764401028102509,3711,0.925205684367988,0.925205684367988,-11.628596831894988,0,0,0,0,0,2005.5,442.73333333333335,yH299-parent-pool4,GWK60_E01243,parent,yH299,4
GWK60_E01265,GWK60_E01265,ORF,CP048234.1,162959,164395,W,1437,1,280,6.9589422407794e-4,0.3028745784486912,0.1998302457047736,1183,0.8232428670842032,0.8232393732411497,-15.949754599252673,0,0,0,0,0,1437,435.2307692307692,yH299-parent-pool4,GWK60_E01265,parent,yH299,4
GWK60_E01287,GWK60_E01287,ORF,CP048234.1,164761,165933,C,1173,1,141,8.5251491901108e-4,0.3682154021028701,0.1239101949797248,610,0.5200341005967605,0.5200031748150385,-16.934433799968918,0,0,0,0,0,1173,431.9166666666667,yH299-parent-pool4,GWK60_E01287,parent,yH299,4
GWK60_E01309,GWK60_E01309,ORF,CP048234.1,166875,167573,C,699,0,0,0,0,0,699,1,0.9932403394892868,-24.0841809194736,0,0,0,0,0,9999,406.7857142857143,yH299-parent-pool4,GWK60_E01309,parent,yH299,4
GWK60_E01331,RBX1,ORF,CP048234.1,167952,168260,W,309,0,0,0,0,0,309,1,0.7483817216070642,-24.0841809194736,0,0,0,0,0,9999,378,yH299-parent-pool4,GWK60_E01331,parent,yH299,4
GWK60_E01353,GWK60_E01353,ORF,CP048234.1,168611,171325,C,2715,0,0,0,0,0,2715,1,0.9999999999880465,-24.0841809194736,0,0,0,0,0,9999,432.375,yH299-parent-pool4,GWK60_E01353,parent,yH299,4
GWK60_E01375,GWK60_E01375,ORF,CP048234.1,171940,173346,W,1407,1,140,7.1073205401563e-4,0.30730277185501065,0.06498236655859756,1244,0.8841506751954513,0.8841456100794229,-16.944629567074806,0,0,0,0,0,1407,432.375,yH299-parent-pool4,GWK60_E01375,parent,yH299,4
GWK60_E01397,GWK60_E01397,ORF,CP048234.1,174479,176890,W,2412,0,0,0,0,0,2412,1,0.9999999997525963,-24.0841809194736,0,0,0,0,0,9999,479.5,yH299-parent-pool4,GWK60_E01397,parent,yH299,4
GWK60_E01419,GWK60_E01419,ORF,CP048234.1,177475,178020,W,546,0,0,0,0,0,546,1,0.969527966735356,-24.0841809194736,0,0,0,0,0,9999,509.2142857142857,yH299-parent-pool4,GWK60_E01419,parent,yH299,4
GWK60_E01441,GWK60_E01441,ORF,CP048234.1,180215,185693,W,5479,7,7873,0.0012776054024457,0.3576520820543453,0.5071621226432849,3117,0.5688994342033218,0.5688994342033218,-11.14129992231456,0,0,0,0,0,782.7142857142857,279.93939393939394,yH299-parent-pool4,GWK60_E01441,parent,yH299,4
GWK60_E01463,YGK3,ORF,CP048234.1,187571,188698,C,1128,2,1281,0.00177304964539007,0.379750863793417,0.33342659761432897,896,0.7943262411347518,0.7942521603434421,-13.760000372854858,0,0,0,0,0,564,214.1794871794872,yH299-parent-pool4,GWK60_E01463,parent,yH299,4
GWK60_E01485,GWK60_E01485,ORF,CP048234.1,189348,190436,C,1089,4,1798,0.00367309458218549,0.7476236567145659,0.44797891795101247,868,0.7970615243342516,0.7969517365355986,-13.271201448222117,0,0,0,0,0,272.25,203.54054054054055,yH299-parent-pool4,GWK60_E01485,parent,yH299,4
GWK60_E01507,YPS3,ORF,CP048234.1,191913,193532,W,1620,5,2537,0.00308641975308641,0.5406035665294925,0.38895860200308496,1231,0.7598765432098765,0.7598760258876958,-12.774704565632494,0,0,0,0,0,324,175.15555555555557,yH299-parent-pool4,GWK60_E01507,parent,yH299,4
GWK60_E01529,YPS4,ORF,CP048234.1,193669,195117,C,1449,1,187,6.9013112491373e-4,0.12304891120802314,0.03404403565358124,1372,0.9468599033816424,0.9468563393133904,-16.52959206779596,0,0,0,0,0,1449,178.29787234042553,yH299-parent-pool4,GWK60_E01529,parent,yH299,4
GWK60_E01551,YPS5,ORF,CP048234.1,196446,198005,C,1560,1,29,6.4102564102564e-4,0.09947344322344322,0.00469757398571845,970,0.6217948717948718,0.6217941004623494,-19.17729032386508,0,0,0,0,0,1560,155.17857142857142,yH299-parent-pool4,GWK60_E01551,parent,yH299,4
GWK60_E01573,YPS6,ORF,CP048234.1,199204,200754,C,1551,2,488,0.00128949065119277,0.1834922574004321,0.07173605947786955,721,0.4648613797549967,0.4648607487912207,-15.150490264521364,0,0,0,0,0,775.5,142.2982456140351,yH299-parent-pool4,GWK60_E01573,parent,yH299,4
GWK60_E01595,YPS8,ORF,CP048234.1,201948,203507,C,1560,3,2907,0.00192307692307692,0.34,0.6879874706342991,748,0.4794871794871795,0.4794865846864303,-12.578369365554003,0,0,0,0,0,520,176.8,yH299-parent-pool4,GWK60_E01595,parent,yH299,4
GWK60_E01617,YPS9,ORF,CP048234.1,204031,205596,C,1566,1,343,6.3856960408684e-4,0.11310469426533348,0.07819247445941326,1315,0.8397190293742018,0.8397180483700059,-15.6579161647715,0,0,0,0,0,1566,177.1219512195122,yH299-parent-pool4,GWK60_E01617,parent,yH299,4
GWK60_E01639,YPS10,ORF,CP048234.1,206659,208176,C,1518,2,2,0.00131752305665349,0.16425919271769077,2.2489496401565e-4,1198,0.7891963109354414,0.7891948209468089,-22.49921841875244,0,0,0,0,0,759,124.67272727272729,yH299-parent-pool4,GWK60_E01639,parent,yH299,4
GWK60_E01661,YPS11,ORF,CP048234.1,209067,210593,W,1527,2,1572,0.00130975769482645,0.16294789035457014,0.19735064088949067,979,0.6411263916175508,0.6411252853628465,-13.464877964057912,0,0,0,0,0,763.5,124.41071428571428,yH299-parent-pool4,GWK60_E01661,parent,yH299,4
GWK60_E01683,GWK60_E01683,ORF,CP048234.1,211257,212546,W,1290,4,2020,0.00310077519379844,0.3560110366574694,0.27374509889827614,699,0.54186046511627906,0.5418504635136329,-13.103327313093864,0,0,0,0,0,322.5,114.8135593220339,yH299-parent-pool4,GWK60_E01683,parent,yH299,4
GWK60_E01705,GWK60_E01705,ORF,CP048234.1,212626,213927,C,1302,1,1,7.6804915514592e-4,0.097926267281106,1.4548546617308e-4,1114,0.8556067588325653,0.8555927519364944,-23.0841809194736,1,0,0,0,0,1302,127.5,yH299-parent-pool4,GWK60_E01705,parent,yH299,4
GWK60_E01727,GWK60_E01727,ORF,CP048234.1,214254,215612,W,1359,1,4210,7.3583517292126e-4,0.09445720893213798,0.5522966364505185,1000,0.7358351729212657,0.7358283604689214,-12.044233759304504,0,0,0,0,0,1359,128.3673469387755,yH299-parent-pool4,GWK60_E01727,parent,yH299,4
GWK60_E01749,GWK60_E01749,ORF,CP048234.1,216130,217770,C,1641,7,3102,0.00426569165143205,0.4535433917625551,0.2569941140193046,676,0.41194393662400974,0.41194370929524554,-12.48473293794488,0,0,0,0,0,234.42857142857144,106.32352941176472,yH299-parent-pool4,GWK60_E01749,parent,yH299,4
GWK60_E01771,GWK60_E01771,ORF,CP048234.1,218395,219332,C,435,0,0,0,0,0,435,1,0.9129342275597286,-24.0841809194736,0,0,0,0,0,9999,113.15254237288136,yH299-parent-pool4,GWK60_E01771,parent,yH299,4
GWK60_E01793,GWK60_E01793,ORF,CP048234.1,220286,221593,C,561,2,3090,0.0035650623885918,0.414913844325609,0.7647687226648631,423,0.7540106951871658,0.734150566485749,-12.490322980615376,0,0,0,0,0,654,116.38333333333334,yH299-parent-pool4,GWK60_E01793,parent,yH299,4
GWK60_E01815,GWK60_E01815,ORF,CP048234.1,222040,223635,C,1596,5,2631,0.0031328320802005,0.34045073621553884,0.20797959898749177,587,0.3677944862155389,0.3677941679029087,-12.722237145738356,0,0,0,0,0,319.2,108.671875,yH299-parent-pool4,GWK60_E01815,parent,yH299,4
GWK60_E01837,GWK60_E01837,ORF,CP048234.1,224366,226297,W,1932,2,2572,0.0010351966873706,0.10367354932572326,0.1685773540885626,1427,0.7386128364389234,0.7386128142346579,-12.7549451777398,1,0,0,0,0,966,100.14864864864865,yH299-parent-pool4,GWK60_E01837,parent,yH299,4
GWK60_E01859,GWK60_E01859,ORF,CP048234.1,227964,229352,W,1389,0,0,0,0,0,1389,1,0.9999931413975304,-24.0841809194736,0,0,0,0,0,9999,84.63636363636364,yH299-parent-pool4,GWK60_E01859,parent,yH299,4
GWK60_E01881,GWK60_E01881,ORF,CP048234.1,230332,231789,W,1458,0,0,0,0,0,1458,1,0.999996559877374,-24.0841809194736,0,0,0,0,0,9999,89.58620689655173,yH299-parent-pool4,GWK60_E01881,parent,yH299,4
GWK60_E01903,GWK60_E01903,ORF,CP048234.1,232023,232595,C,573,8,4644,0.01396160558464223,1.2760907504363002,1.1515482699647606,332,0.5794066317626527,0.5658307475259013,-11.902718038203584,2,0,0,0,0,71.625,91.4,yH299-parent-pool4,GWK60_E01903,parent,yH299,4
GWK60_E01925,GWK60_E01925,ORF,CP048234.1,232998,233954,W,957,4,384,0.00417972831765935,0.3635097052024952,0.05326543691403814,333,0.34796238244514105,0.3477830333610812,-15.495466283891334,0,0,0,0,0,239.25,86.96969696969697,yH299-parent-pool4,GWK60_E01925,parent,yH299,4
GWK60_E01947,GWK60_E01947,ORF,CP048234.1,234207,234815,C,609,0,0,0,0,0,609,1,0.983536355236344,-24.0841809194736,0,0,0,0,0,9999,81.20202020202021,yH299-parent-pool4,GWK60_E01947,parent,yH299,4
GWK60_E01969,GWK60_E01969,ORF,CP048234.1,235075,235947,W,873,12,7179,0.01374570446735395,1.1467249817765282,1.0583885587413586,228,0.2611683848797251,0.2608567828552498,-11.274412790763185,0,0,0,0,0,72.75,83.42424242424242,yH299-parent-pool4,GWK60_E01969,parent,yH299,4
GWK60_E01991,GWK60_E01991,ORF,CP048234.1,236342,236542,W,201,2,556,0.0099502487562189,0.8481064067418012,0.36043133162689345,164,0.8159203980099502,0.4099999830018283,-14.962647402133568,3,0,0,0,0,100.5,85.23469387755102,yH299-parent-pool4,GWK60_E01991,parent,yH299,4
GWK60_E02013,GWK60_E02013,ORF,CP048234.1,236708,237508,W,801,19,9596,0.02372034956304619,2.0794839783603827,1.5940649808322889,104,0.12983770287141075,0.1295198497390372,-10.85581314163677,1,0,0,0,0,42.1578947368421,87.66666666666667,yH299-parent-pool4,GWK60_E02013,parent,yH299,4
GWK60_E02035,GWK60_E02035,ORF,CP048234.1,238673,239047,W,375,2,163,0.00533333333333333,0.488506329113924,0.06797596714934083,147,0.392,0.33396549837157774,-16.726628914855514,0,0,0,0,0,187.5,91.59493670886076,yH299-parent-pool4,GWK60_E02035,parent,yH299,4
GWK60_E02079,GWK60_E02079,ORF,CP048234.1,240013,241650,C,1638,5,8564,0.00305250305250305,0.2907145764288621,0.81449219766358,1268,0.7741147741147741,0.7741143339143473,-11.019943388502238,3,0,0,0,0,327.6,95.23809523809524,yH299-parent-pool4,GWK60_E02079,parent,yH299,4
GWK60_E02101,GWK60_E02101,ORF,CP048234.1,242192,242593,C,402,0,0,0,0,0,402,1,0.8828810091242195,-24.0841809194736,1,0,0,0,0,9999,91.95061728395062,yH299-parent-pool4,GWK60_E02101,parent,yH299,4
GWK60_E02123,GWK60_E02123,ORF,CP048234.1,243454,245568,W,2115,7,1191,0.00330969267139479,0.33695823483057524,0.10326151107915564,589,0.2784869976359338,0.278486996292966,-13.865012399011436,3,0,0,0,0,302.14285714285717,101.8095238095238,yH299-parent-pool4,GWK60_E02123,parent,yH299,4
GWK60_E02145,GWK60_E02145,ORF,CP048234.1,246086,247180,W,1095,0,0,0,0,0,1095,1,0.9998702796695016,-24.0841809194736,0,0,0,0,0,9999,86.5,yH299-parent-pool4,GWK60_E02145,parent,yH299,4
GWK60_E02167,GWK60_E02167,ORF,CP048234.1,247347,248120,C,774,0,0,0,0,0,774,1,0.996795533342443,-24.0841809194736,0,0,0,0,0,9999,91.54455445544556,yH299-parent-pool4,GWK60_E02167,parent,yH299,4
GWK60_E02189,GWK60_E02189,ORF,CP048234.1,248451,249038,W,588,1,1,0.00170068027210884,0.18829931972789113,3.2826872875088e-4,542,0.9217687074829932,0.903118563901504,-23.0841809194736,0,0,0,0,0,588,110.72,yH299-parent-pool4,GWK60_E02189,parent,yH299,4
GWK60_E02211,GWK60_E02211,ORF,CP048234.1,249490,250563,C,1074,3,3047,0.00279329608938547,0.29639975170701427,0.520848757487217,499,0.46461824953445063,0.46454389747755465,-12.510533731980278,0,0,0,0,0,358,106.11111111111111,yH299-parent-pool4,GWK60_E02211,parent,yH299,4
GWK60_E02233,GWK60_E02233,ORF,CP048234.1,251546,253699,C,2154,2,320,9.2850510677808e-4,0.09518399061721156,0.02838317089446265,1945,0.90297121634169,0.902971213393471,-15.757751432351297,0,0,0,0,0,1077,102.51315789473684,yH299-parent-pool4,GWK60_E02233,parent,yH299,4
GWK60_E02255,GWK60_E02255,ORF,CP048234.1,254102,254464,C,363,0,0,0,0,0,363,1,0.8361696387766411,-24.0841809194736,0,0,0,0,0,9999,114.10714285714286,yH299-parent-pool4,GWK60_E02255,parent,yH299,4
GWK60_E02277,SIN3,ORF,CP048234.1,257333,261814,W,4482,9,3151,0.00200803212851405,0.16486353577575608,0.12120191249022572,1732,0.3864346273984828,0.3864346273984828,-12.462129100017224,0,0,0,0,0,498,82.10204081632654,yH299-parent-pool4,GWK60_E02277,parent,yH299,4
GWK60_E02299,GWK60_E02299,ORF,CP048234.1,262108,263238,C,1131,17,11914,0.01503094606542882,1.0145888594164456,1.6235511263052196,495,0.4376657824933687,0.43762617095954737,-10.543689588395964,2,0,0,0,0,66.52941176470588,67.5,yH299-parent-pool4,GWK60_E02299,parent,yH299,4
GWK60_E02321,GWK60_E02321,ORF,CP048234.1,263620,264567,C,948,6,1190,0.00632911392405063,0.4475401278872505,0.20467174175333525,630,0.6645569620253164,0.664182192298021,-13.866223221609486,6,0,0,0,0,158,70.71134020618557,yH299-parent-pool4,GWK60_E02321,parent,yH299,4
GWK60_E02343,PHO80,ORF,CP048234.1,265567,266595,W,1029,3,284,0.00291545189504373,0.17651441528992548,0.03765499432309685,808,0.7852283770651117,0.7850313228493697,-15.929362810421496,0,0,0,0,0,343,60.54444444444445,yH299-parent-pool4,GWK60_E02343,parent,yH299,4
GWK60_E02365,GWK60_E02365,ORF,CP048234.1,267180,269393,W,2214,1,941,4.516711833785e-4,0.02691698414568686,0.06522215493339688,2156,0.973803071364047,0.973803069619108,-14.204597669860815,1,0,0,0,0,2214,59.594202898550726,yH299-parent-pool4,GWK60_E02365,parent,yH299,4
GWK60_E02387,GWK60_E02387,ORF,CP048234.1,269751,270377,C,627,0,0,0,0,0,627,1,0.9862110114938586,-24.0841809194736,0,0,0,0,0,9999,60.50704225352113,yH299-parent-pool4,GWK60_E02387,parent,yH299,4
GWK60_E02409,GWK60_E02409,ORF,CP048234.1,270763,272409,W,1647,8,3493,0.00485731633272616,0.2491378852989549,0.15999774953406615,562,0.3412264723740134,0.3412262950362047,-12.31351702655684,0,0,0,0,0,205.875,51.29126213592233,yH299-parent-pool4,GWK60_E02409,parent,yH299,4
GWK60_E02431,GWK60_E02431,ORF,CP048234.1,272621,274078,W,1458,7,4740,0.00480109739368998,0.23595981602517552,0.23274363291214897,443,0.303840877914952,0.3038398326650732,-11.873205241747202,4,0,0,0,0,208.28571428571428,49.14705882352941,yH299-parent-pool4,GWK60_E02431,parent,yH299,4
GWK60_E02453,GWK60_E02453,ORF,CP048234.1,274458,275249,W,792,0,0,0,0,0,792,1,0.997321990813787,-24.0841809194736,0,0,0,0,0,9999,49.806451612903224,yH299-parent-pool4,GWK60_E02453,parent,yH299,4
GWK60_E02475,LIG4,ORF,CP048234.1,275344,278184,C,2841,3,903,0.0010559662090813,0.06324597612876387,0.02268810490933428,1152,0.4054910242872228,0.405491024285848,-14.264001957058412,2,0,0,0,0,947,59.89393939393939,yH299-parent-pool4,GWK60_E02475,parent,yH299,4
GWK60_E02497,GWK60_E02497,ORF,CP048234.1,278461,279438,C,978,6,3013,0.00613496932515337,0.350698984209997,0.19940730484939265,585,0.598159509202454,0.5979095757204864,-12.526717217875776,0,0,0,0,0,163,57.16393442622951,yH299-parent-pool4,GWK60_E02497,parent,yH299,4
GWK60_E02519,GWK60_E02519,ORF,CP048234.1,279776,280807,C,1032,6,7689,0.00581395348837209,0.32410327158060703,0.470047037563584,614,0.5949612403100775,0.594816345508338,-11.175413036624407,0,0,0,0,0,172,55.74576271186441,yH299-parent-pool4,GWK60_E02519,parent,yH299,4
GWK60_E02541,GWK60_E02541,ORF,CP048234.1,281348,281962,W,615,6,1875,0.00975609756097561,0.5555236728837877,0.18165077013921552,160,0.2601626016260163,0.2561249413779749,-13.210736806958222,2,0,0,0,0,102.5,56.94117647058823,yH299-parent-pool4,GWK60_E02541,parent,yH299,4
GWK60_E02563,GWK60_E02563,ORF,CP048234.1,282433,286044,W,3612,8,4202,0.00221483942414174,0.13370815231280345,0.0757016924007413,1893,0.5240863787375415,0.5240863787375407,-12.046977178321624,0,0,0,0,0,451.5,60.36923076923077,yH299-parent-pool4,GWK60_E02563,parent,yH299,4
GWK60_E02585,GWK60_E02585,ORF,CP048234.1,286142,288664,C,2523,3,517,0.00118906064209274,0.08307830256720142,0.0147420210214703,1601,0.6345620293301625,0.634562029278424,-15.067372631787046,0,0,0,0,0,841,69.8688524590164,yH299-parent-pool4,GWK60_E02585,parent,yH299,4
GWK60_E02607,GWK60_E02607,ORF,CP048234.1,289006,289761,W,756,1,29,0.00132275132275132,0.1099699138914825,0.00293488582492155,411,0.5436507936507936,0.5415664255743049,-19.17729032386508,1,0,0,0,0,756,83.13725490196079,yH299-parent-pool4,GWK60_E02607,parent,yH299,4
GWK60_E02629,GWK60_E02629,ORF,CP048234.1,289921,292068,C,2148,0,0,0,0,0,2148,1,0.9999999965330826,-24.0841809194736,0,0,0,0,0,9999,90.06122448979592,yH299-parent-pool4,GWK60_E02629,parent,yH299,4
GWK60_E02651,GWK60_E02651,ORF,CP048234.1,292489,293604,C,1116,4,3319,0.003584229390681,0.7188371166865791,0.8757089523876347,392,0.35125448028673834,0.35121754523183574,-12.387213393239312,2,0,0,0,0,279,200.55555555555551,yH299-parent-pool4,GWK60_E02651,parent,yH299,4
GWK60_E02673,GWK60_E02673,ORF,CP048234.1,294228,297020,W,2793,2,1569,7.1607590404582e-4,0.06422460091114486,0.07438864591329808,2767,0.9906910132474044,0.9906910132419756,-13.46763207569461,0,0,0,0,0,1396.5,89.6896551724138,yH299-parent-pool4,GWK60_E02673,parent,yH299,4
GWK60_E02695,GWK60_E02695,ORF,CP048234.1,298020,299507,W,1488,3,396,0.00201612903225806,0.1770776380535812,0.03509646880341249,855,0.5745967741935484,0.5745953098291904,-15.45118572233064,0,0,0,0,0,496,87.83050847457628,yH299-parent-pool4,GWK60_E02695,parent,yH299,4
GWK60_E02717,GWK60_E02717,ORF,CP048234.1,300039,300383,C,345,0,0,0,0,0,345,1,0.8099984339846871,-24.0841809194736,0,0,0,0,0,9999,86.75,yH299-parent-pool4,GWK60_E02717,parent,yH299,4
GWK60_E02739,GWK60_E02739,ORF,CP048234.1,300617,303109,W,2493,1,1,4.0112314480545e-4,0.02698221687391362,3.19568300914887e-5,2258,0.905736060970718,0.9057360608710332,-23.0841809194736,0,0,0,0,0,2493,67.26666666666667,yH299-parent-pool4,GWK60_E02739,parent,yH299,4
GWK60_E02761,GWK60_E02761,ORF,CP048234.1,303317,304477,C,1161,3,2883,0.00258397932816537,0.18246417665022316,0.2077164307477226,738,0.6356589147286822,0.6356162935897914,-12.590325470232775,1,0,0,0,0,387,70.61363636363636,yH299-parent-pool4,GWK60_E02761,parent,yH299,4
GWK60_E02783,GWK60_E02783,ORF,CP048234.1,304800,305417,W,618,4,5094,0.00647249190938511,0.4538735067321907,0.7066751309650882,366,0.5922330097087378,0.5833092487529498,-11.769314488420422,0,0,0,0,0,154.5,70.12345679012346,yH299-parent-pool4,GWK60_E02783,parent,yH299,4
GWK60_E02805,GWK60_E02805,ORF,CP048234.1,306336,306668,W,333,3,187,0.009009009009009,0.5584702349408233,0.04643207649536763,114,0.34234234234234234,0.2707382353324648,-16.52959206779596,0,0,0,0,0,111,61.990196078431374,yH299-parent-pool4,GWK60_E02805,parent,yH299,4
GWK60_E02827,GWK60_E02827,ORF,CP048234.1,307098,309632,C,2265,1,88,4.4150110375275e-4,0.02817383023849716,0.00330693979784431,2224,0.9818984547461368,0.9818984536895978,-17.608447488507203,0,0,0,0,0,2535,63.81372549019608,yH299-parent-pool4,GWK60_E02827,parent,yH299,4
GWK60_E02871,GWK60_E02871,ORF,CP048234.1,310156,311127,C,972,4,2663,0.00411522633744856,0.2274267731784072,0.20184222721122289,522,0.5370370370370371,0.5367987732093861,-12.704802552402336,3,0,0,0,0,243,55.26470588235294,yH299-parent-pool4,GWK60_E02871,parent,yH299,4
GWK60_E02893,CYS4,ORF,CP048234.1,311977,313482,W,1506,3,1440,0.00199203187250996,0.1104382470119522,0.06769676570479896,760,0.5046480743691899,0.5046470001280948,-13.591326299298853,2,0,0,0,0,502,55.44,yH299-parent-pool4,GWK60_E02893,parent,yH299,4
GWK60_E02915,GWK60_E02915,ORF,CP048234.1,314063,315328,W,1266,2,2,0.00157977883096366,0.08777101914393401,1.1158412596253e-4,923,0.7290679304897314,0.7290508233017491,-22.49921841875244,0,0,0,0,0,633,55.55905511811024,yH299-parent-pool4,GWK60_E02915,parent,yH299,4
