Chromosome,Strand,Position,Reads,Gene
I,W,3962910,3,nan
I,W,3962925,7,nan
I,W,3962952,1036,nan
I,W,3962982,1,nan
I,W,3963033,2,nan
I,W,3963038,1,nan
I,W,3963040,1,nan
I,W,3963052,1,nan
I,W,3963056,1,nan
I,W,3963067,2,nan
I,W,3963070,4,nan
I,W,3963278,13,nan
I,W,3963718,1,nan
I,W,3964918,1,nan
I,W,3965419,1,nan
I,W,3965758,1,nan
I,W,3965876,3,nan
I,W,3966015,1,nan
I,W,3966016,442,nan
I,W,3966022,1,nan
I,W,3966058,1,nan
I,W,3966080,10,nan
I,W,3966195,3,nan
I,W,3966206,11,nan
I,W,3966210,2,nan
I,W,3966215,39,nan
I,W,3966222,1,nan
I,W,3966223,193,nan
I,W,3966226,53,nan
I,W,3966238,2,nan
I,W,3966244,9,nan
I,W,3966249,15,nan
I,W,3966257,1,nan
I,W,3966260,2,nan
I,W,3966271,2,nan
I,W,3966477,22,nan
I,W,3966496,2,nan
I,W,3966511,1,nan
I,W,3966517,2,nan
I,W,3966519,394,nan
I,W,3966523,52,nan
I,W,3966559,1,nan
I,W,3966569,44,nan
I,W,3966589,1,nan
I,W,3966674,3,nan
I,W,3966709,13,nan
I,W,3966721,1,nan
I,W,3966725,97,nan
I,W,3966727,423,nan
I,W,3966729,1,nan
I,W,3966739,1,nan
I,W,3966741,36,nan
I,W,3966758,2,nan
I,W,3966764,22,nan
I,W,3966894,1,nan
I,W,3966901,1,nan
I,W,3967244,1,nan
I,W,3967266,3,nan
I,W,3967288,2,nan
I,W,3967427,1,nan
I,W,3967558,1,nan
I,W,3967825,2,nan
I,W,3968009,1,nan
I,W,3968010,596,nan
I,W,3968012,2,nan
I,W,3968043,2,nan
I,W,3968094,2,nan
I,W,3968153,5,nan
I,W,3968322,13,nan
I,W,3968344,2,nan
I,W,3968364,2,nan
I,W,3968502,613,nan
I,W,3968503,3,nan
I,W,3968522,1,nan
I,W,3968523,235,nan
I,W,3968524,1,nan
I,W,3968537,1,nan
I,W,3968693,1,nan
I,W,3968706,3,nan
I,W,3968822,14,nan
I,W,3968824,5,nan
I,W,3968828,2,nan
I,W,3968831,6,nan
I,W,3968833,3,nan
I,W,3968836,6,nan
I,W,3969307,1,nan
I,W,3969463,1,nan
I,W,3969490,2,nan
I,W,3969496,2,nan
I,W,3969561,4,nan
I,W,3969587,35,nan
I,W,3969606,10,nan
I,W,3969651,4,nan
I,W,3969674,1,nan
I,W,3969711,7,nan
I,W,3969730,23,nan
I,W,3969849,387,nan
I,W,3969850,3,nan
I,W,3969883,1,nan
I,W,3970122,2,nan
I,W,3970147,2,nan
I,W,3970201,2,nan
I,W,3970209,1,nan
I,W,3970228,1,nan
I,W,3970320,1,nan
I,W,3970525,1,nan
I,W,3970661,1,nan
I,W,3970699,3,nan
I,W,3970748,1,nan
I,W,3970780,1,nan
I,W,3970808,3,nan
I,W,3970809,2,nan
I,W,3970930,1,nan
I,W,3971066,1,nan
I,W,3971145,1,nan
I,W,3971211,43,nan
I,W,3971243,6,nan
I,W,3971255,68,nan
I,W,3971260,4,nan
I,W,3971276,3,nan
I,W,3971288,21,nan
I,W,3971306,1,nan
I,W,3971450,1,nan
I,W,3971471,1,nan
I,W,3971484,89,nan
I,W,3971802,2,nan
I,W,3971861,1,nan
I,W,3972015,1,nan
I,W,3972105,53,nan
I,W,3972167,1,nan
I,W,3972277,1,nan
I,W,3972305,28,nan
I,W,3972345,2,nan
I,W,3972548,1,nan
I,W,3972549,80,nan
I,W,3972635,4,nan
I,W,3972926,2,nan
I,W,3973052,1,nan
I,W,3973056,4,nan
I,W,3973057,1,nan
I,W,3973058,461,nan
I,W,3973215,1,nan
I,W,3973545,17,nan
I,W,3973711,6,nan
I,W,3973729,2,nan
I,W,3974005,1,nan
I,W,3974030,7,nan
I,W,3974225,6,nan
I,W,3974300,1,nan
I,W,3974302,62,nan
I,W,3974314,13,nan
I,W,3974322,346,nan
I,W,3974609,1,nan
I,W,3974630,1,nan
I,W,3974979,1,nan
I,W,3975044,1,nan
I,W,3975480,1,nan
I,W,3975753,1,nan
I,W,3975756,2,nan
I,W,3975875,2,nan
I,W,3975878,8,nan
I,W,3975879,2,nan
I,W,3976015,3,nan
I,W,3976069,1,nan
I,W,3976079,6,nan
I,W,3976090,97,nan
I,W,3976211,1,nan
I,W,3976289,33,nan
I,W,3976362,18,nan
I,W,3976390,21,nan
I,W,3976463,1,nan
I,W,3976479,2,nan
I,W,3976483,2,nan
I,W,3976545,5,nan
I,W,3976621,1,nan
I,W,3976633,1,nan
I,W,3976634,122,nan
I,W,3976637,3,nan
I,W,3976771,120,nan
I,W,3976817,227,nan
I,W,3976852,4,nan
I,W,3977072,2,nan
I,W,3977102,23,nan
I,W,3977144,1,nan
I,W,3977145,2,nan
I,W,3977402,3,nan
I,W,3977590,3,nan
I,W,3977760,1,nan
I,W,3977820,6,nan
I,W,3977934,4,nan
I,W,3978130,1,nan
I,W,3978308,28,nan
I,W,3978367,3,nan
I,W,3978385,11,nan
I,W,3978549,46,nan
I,W,3978780,1,nan
I,W,3978884,28,nan
I,W,3978893,1,nan
I,W,3979055,9,nan
I,W,3979135,1,nan
I,W,3979136,443,nan
I,W,3979176,763,nan
I,W,3979177,1,nan
I,W,3979564,1,nan
I,W,3979729,1,nan
I,W,3980327,1,nan
I,W,3980582,48,nan
I,W,3980717,1,nan
I,W,3980854,2,nan
I,W,3980874,90,nan
I,W,3980886,40,nan
I,W,3980888,4,nan
I,W,3980892,2,nan
I,W,3980899,50,nan
I,W,3980901,123,nan
I,W,3980903,52,nan
I,W,3980933,11,nan
I,W,3980939,1,nan
I,W,3980943,1,nan
I,W,3980947,4,nan
I,W,3980955,2,nan
I,W,3980960,43,nan
I,W,3980961,49,nan
I,W,3980984,117,nan
I,W,3981047,73,nan
I,W,3981171,3,nan
I,W,3981251,6,nan
I,W,3981271,281,nan
I,W,3981383,19,nan
I,W,3981473,1,nan
I,W,3981487,929,nan
I,W,3981489,43,nan
I,W,3981524,3,nan
I,W,3981528,1,nan
I,W,3981529,58,nan
I,W,3981535,10,nan
I,W,3981539,131,nan
I,W,3981641,1,nan
I,W,3981689,3,nan
I,W,3981690,199,nan
I,W,3981830,1,nan
I,W,3981831,140,nan
I,W,3981833,3,nan
I,W,3981835,2,nan
I,W,3981837,13,nan
I,W,3981931,147,nan
I,W,3981957,1,nan
I,W,3981999,1,nan
I,W,3982106,9,nan
I,W,3982121,16,nan
I,W,3982132,1,nan
I,W,3982158,4,nan
I,W,3982206,1,nan
I,W,3982211,55,nan
I,W,3982266,5,nan
I,W,3982337,2,nan
I,W,3982340,1,nan
I,W,3982421,193,nan
I,W,3982438,2,nan
I,W,3982460,2,nan
I,W,3982577,1,nan
I,W,3982633,10,nan
I,W,3982746,1,nan
I,W,3982838,3,nan
I,W,3982840,1,nan
I,W,3984567,1,nan
I,W,3984605,1,nan
I,W,3984749,1,nan
I,W,3984780,1,nan
I,W,3984787,40,nan
I,W,3984851,1,nan
I,W,3984870,1,nan
I,W,3985011,1,nan
I,W,3985025,1,nan
I,W,3985032,3,nan
I,W,3985063,24,nan
I,W,3985249,2,nan
I,W,3985292,1,nan
I,W,3985629,1,nan
I,W,3985638,1,nan
I,W,3985640,1,nan
I,W,3985885,1,nan
I,W,3986029,1,nan
I,W,3986093,2,nan
I,W,3986148,1,nan
I,W,3986188,1,nan
I,W,3986207,1,nan
I,W,3986228,1,nan
I,W,3986229,357,nan
I,W,3986259,2,nan
I,W,3986279,1,nan
I,W,3986280,409,nan
I,W,3986323,4,nan
I,W,3986392,1,nan
I,W,3986395,27,nan
I,W,3986396,2,nan
I,W,3986411,35,nan
I,W,3986412,1342,nan
I,W,3986428,1,nan
I,W,3986440,1,nan
I,W,3986446,4,nan
I,W,3986450,1,nan
I,W,3986451,3,nan
I,W,3986453,14,nan
I,W,3986460,52,nan
I,W,3986462,1,nan
I,W,3986474,7,nan
I,W,3986477,8,nan
I,W,3986491,2,nan
I,W,3986500,2,nan
I,W,3986504,81,nan
I,W,3986513,1,nan
I,W,3986603,3,nan
I,W,3986605,277,nan
I,W,3986607,53,nan
I,W,3986618,2,nan
I,W,3986624,22,nan
I,W,3986632,1103,nan
I,W,3986663,53,nan
I,W,3986682,1,nan
I,W,3986693,5,nan
I,W,3986781,139,nan
I,W,3986785,1,nan
I,W,3986865,34,nan
I,W,3986878,1,nan
I,W,3986899,1,nan
I,W,3986925,7,nan
I,W,3986927,170,nan
I,W,3986988,1,nan
I,W,3986992,6,nan
I,W,3987164,1,nan
I,W,3987165,84,nan
I,W,3987292,1,nan
I,W,3987337,3,nan
I,W,3987381,137,nan
I,W,3987383,38,nan
I,W,3987395,4,nan
I,W,3987453,1,nan
I,W,3987465,2,nan
I,W,3987468,43,nan
I,W,3987473,193,nan
I,W,3987483,2,nan
I,W,3987500,1,nan
I,W,3987501,34,nan
I,W,3987509,2,nan
I,W,3987578,36,nan
I,W,3987596,19,nan
I,W,3987613,74,nan
I,W,3987641,2,nan
I,W,3988001,1,nan
I,W,3988158,7,nan
I,W,3988314,3,nan
I,W,3988359,13,nan
I,W,3988377,12,nan
I,W,3988472,1,nan
I,W,3988500,1,nan
I,W,3988528,3,nan
I,W,3988536,14,nan
I,W,3988542,10,nan
I,W,3988550,7,nan
I,W,3988562,14,nan
I,W,3988632,7,nan
I,W,3988685,1,nan
I,W,3989832,2,nan
I,W,3989865,3,nan
I,W,3989962,7,nan
I,W,3990036,697,nan
I,W,3990037,1,nan
I,W,3990043,2,nan
I,W,3990061,39,nan
I,W,3990085,1,nan
I,W,3990189,86,nan
I,W,3990219,1,nan
I,W,3990225,43,nan
I,W,3990230,4,nan
I,W,3990282,9,nan
I,W,3990305,1,nan
I,W,3990411,1,nan
I,W,3990590,43,nan
I,W,3990705,9,nan
I,W,3990708,27,nan
I,W,3990724,5,nan
I,W,3990766,1,nan
I,W,3990937,1,nan
I,W,3990941,54,nan
I,W,3990956,2,nan
I,W,3991085,2,nan
I,W,3991184,45,nan
I,W,3991192,51,nan
I,W,3991384,23,nan
I,W,3991386,46,nan
I,W,3991390,1,nan
I,W,3991437,9,nan
I,W,3991439,1,nan
I,W,3991446,1,nan
I,W,3991447,72,nan
I,W,3991453,76,nan
I,W,3991468,1,nan
I,W,3991469,120,nan
I,W,3991478,1,nan
I,W,3991514,3,nan
I,W,3991524,2,nan
I,W,3991525,574,nan
I,W,3991587,3,nan
I,W,3991591,12,nan
I,W,3991600,1,nan
I,W,3991656,1,nan
I,W,3991662,1,nan
I,W,3991728,20,nan
I,W,3991852,2,nan
I,W,3991853,103,nan
I,W,3991892,2,nan
I,W,3991899,6,nan
I,W,3991903,6,nan
I,W,3991919,2,nan
I,W,3991927,17,nan
I,W,3991939,63,nan
I,W,3991941,459,nan
I,W,3991942,1,nan
I,W,3991943,1,nan
I,W,3991948,1,nan
I,W,3991950,1,nan
I,W,3991956,1,nan
I,W,3991960,12,nan
I,W,3991967,4,nan
I,W,3991968,1,nan
I,W,3991969,10,nan
I,W,3991974,21,nan
I,W,3991976,23,nan
I,W,3991979,1,nan
I,W,3991982,10042,nan
I,W,3991983,19,nan
I,W,3991990,3,nan
I,W,3991991,1,nan
I,W,3991993,1,nan
I,W,3991999,7,nan
I,W,3992008,1,nan
I,W,3992009,1,nan
I,W,3992014,3,nan
I,W,3992016,7,nan
I,W,3992019,1,nan
I,W,3992025,4,nan
I,W,3992031,78,nan
I,W,3992034,1,nan
I,W,3992035,326,nan
I,W,3992136,7,nan
I,W,3992145,2,nan
I,W,3992155,15,nan
I,W,3992166,1,nan
I,W,3992167,224,nan
I,W,3992229,8,nan
I,W,3992244,7,nan
I,W,3992247,8,nan
I,W,3992284,3,nan
I,W,3992305,1,nan
I,W,3992329,3,nan
I,W,3992441,1,nan
I,W,3992462,69,nan
I,W,3992486,4,nan
I,W,3992488,24,nan
I,W,3992495,3,nan
I,W,3992528,1,nan
I,W,3992532,26,nan
I,W,3992590,60,nan
I,W,3992595,1,nan
I,W,3992631,2,nan
I,W,3992635,2,nan
I,W,3992639,45,nan
I,W,3992643,13,nan
I,W,3992712,53,nan
I,W,3992723,2,nan
I,W,3992734,2,nan
I,W,3992737,2,nan
I,W,3992738,876,nan
I,W,3992741,136,nan
I,W,3992801,133,nan
I,W,3992802,2,nan
I,W,3992803,633,nan
I,W,3992835,123,nan
I,W,3992846,1,nan
I,W,3992860,1,nan
I,W,3992889,4,nan
I,W,3992892,4,nan
I,W,3992896,1,nan
I,W,3992934,1,nan
I,W,3992942,2,nan
I,W,3992946,40,nan
I,W,3992947,1,nan
I,W,3992953,5,nan
I,W,3992955,1,nan
I,W,3992957,67,nan
I,W,3992958,2,nan
I,W,3992961,2,nan
I,W,3992962,44,nan
I,W,3992968,1,nan
I,W,3992969,473,nan
I,W,3992981,4,nan
I,W,3992986,6,nan
I,W,3992988,7,nan
I,W,3992990,79,nan
I,W,3992991,1,nan
I,W,3993048,9,nan
I,W,3993163,69,nan
I,W,3993172,14,nan
I,W,3993301,2,nan
I,W,3993327,2,nan
I,W,3993335,25,nan
I,W,3993362,6,nan
I,W,3993369,1,nan
I,W,3993374,1,nan
I,W,3993387,202,nan
I,W,3993392,88,nan
I,W,3993394,18,nan
I,W,3993398,1,nan
I,W,3993423,29,nan
I,W,3993432,2,nan
I,W,3993434,5,nan
I,W,3993442,15,nan
I,W,3993443,2,nan
I,W,3993445,6,nan
I,W,3993459,4,nan
I,W,3993471,2,nan
I,W,3993473,45,nan
I,W,3993484,4,nan
I,W,3993603,1,nan
I,W,3993675,30,nan
I,W,3993681,2,nan
I,W,3993692,1,nan
I,W,3993694,6,nan
I,W,3993705,507,nan
I,W,3993707,33,nan
I,W,3993711,673,nan
I,W,3993712,4,nan
I,W,3993719,2,nan
I,W,3993720,100,nan
I,W,3993725,3,nan
I,W,3993726,2242,nan
I,W,3993742,3,nan
I,W,3993755,1,nan
I,W,3993771,4,nan
I,W,3993843,4,nan
I,W,3993863,1,nan
I,W,3993864,1,nan
I,W,3993871,69,nan
I,W,3993899,7,nan
I,W,3993904,22,nan
I,W,3993918,3,nan
I,W,3993975,2,nan
I,W,3994026,2,nan
I,W,3994134,5,nan
I,W,3994143,4,nan
I,W,3994152,6,nan
I,W,3994194,15,nan
I,W,3994195,1,nan
I,W,3994197,1,nan
I,W,3994225,3,nan
I,W,3994226,1529,nan
I,W,3994245,5,nan
I,W,3994274,4,nan
I,W,3994286,2,nan
I,W,3994334,4,nan
I,W,3994358,571,nan
I,W,3994631,41,nan
I,W,3994651,19,nan
I,W,3994706,2,nan
I,W,3994718,1,nan
I,W,3994726,2,nan
I,W,3994745,1,nan
I,W,3994954,1,nan
I,W,3995125,1,nan
I,W,3995500,1,nan
I,W,3995504,1,nan
I,W,3995515,4,nan
I,W,3995559,4,nan
I,W,3995570,1,nan
I,W,3995615,1,nan
I,W,3995643,13,nan
I,W,3995654,11,nan
I,W,3995659,158,nan
I,W,3995666,1,nan
I,W,3995667,2,nan
I,W,3995670,80,nan
I,W,3995672,2,nan
I,W,3995675,7,nan
I,W,3995678,2,nan
I,W,3995682,459,nan
I,W,3995694,1,nan
I,W,3995705,1,nan
I,W,3995706,204,nan
I,W,3995717,1,nan
I,W,3995734,52,nan
I,W,3995749,4,nan
I,W,3995795,17,nan
I,W,3995823,7,nan
I,W,3995828,1,nan
I,W,3995848,1,nan
I,W,3995854,1,nan
I,W,3995859,1,nan
I,W,3995860,26,nan
I,W,3995867,2,nan
I,W,3995874,1,nan
I,W,3995881,1,nan
I,W,3995887,16,nan
I,W,3995950,18,nan
I,W,3995952,16,nan
I,W,3995970,894,nan
I,W,3995971,1,nan
I,W,3995978,1,nan
I,W,3995982,13,nan
I,W,3995984,177,nan
I,W,3995985,31,nan
I,W,3995988,15,nan
I,W,3996011,1,nan
I,W,3996014,4,nan
I,W,4000940,1,nan
I,W,4000941,2,nan
I,W,4000942,2,nan
I,W,4000943,1069,nan
I,W,4000944,1,nan
I,W,4000945,14,nan
I,W,4000946,1,nan
I,W,4000947,17,nan
I,W,4001019,1,nan
I,W,4001020,247,nan
I,W,4001022,127,nan
I,W,4001024,22,nan
I,W,4001028,4,nan
I,W,4001029,10,nan
I,W,4001085,3,nan
I,W,4001134,3,nan
I,W,4001231,1,nan
I,W,4001237,1,nan
I,W,4001300,1,nan
I,W,4001668,1,nan
I,W,4001679,4,nan
I,W,4001683,29,nan
I,W,4001685,1,nan
I,W,4001686,196,nan
I,W,4002009,19,nan
I,W,4002111,2,nan
I,W,4002130,1,nan
I,W,4002157,8,nan
I,W,4002205,1,nan
I,W,4002702,11,nan
I,W,4002783,3,nan
I,W,4002974,2,nan
I,W,4003006,41,nan
I,W,4003183,14,nan
I,W,4003356,4,nan
I,W,4003483,1,nan
I,W,4003635,1,nan
I,W,4003637,2,nan
I,W,4003661,19,nan
I,W,4003663,53,nan
I,W,4003728,21,nan
I,W,4003775,3,nan
I,W,4003801,3,nan
I,W,4003990,106,nan
I,W,4004144,3,nan
I,W,4004156,5,nan
I,W,4004218,1,nan
I,W,4004248,21,nan
I,W,4004256,37,nan
I,W,4004272,1,nan
I,W,4004280,10,nan
I,W,4004283,455,nan
I,W,4004285,1,nan
I,W,4004312,15,nan
I,W,4004313,1,nan
I,W,4004429,1,nan
I,W,4004553,1,nan
I,W,4004573,1,nan
I,W,4004581,3,nan
I,W,4004595,3,nan
I,W,4004606,1,nan
I,W,4005130,5,nan
I,W,4005274,2,nan
I,W,4005384,72,nan
I,W,4005386,116,nan
I,W,4005396,1,nan
I,W,4005406,7,nan
I,W,4005414,1,nan
I,W,4005443,2,nan
I,W,4005477,64,nan
I,W,4005564,87,nan
I,W,4005584,1,nan
I,W,4005585,6,nan
I,W,4005617,1,nan
I,W,4005621,44,nan
I,W,4005721,3,nan
I,W,4005839,96,nan
I,W,4005865,1,nan
I,W,4005880,2,nan
I,W,4005887,1,nan
I,W,4005889,17,nan
I,W,4005914,1,nan
I,W,4005919,1,nan
I,W,4006016,2,nan
I,W,4006043,1,nan
I,W,4006045,4,nan
I,W,4006612,1,nan
I,W,4006655,2,nan
I,W,4006931,1,nan
I,W,4006961,2,nan
I,W,4006983,3,nan
I,W,4007038,1,nan
I,W,4007082,1,nan
I,W,4007083,214,nan
I,W,4007345,2,nan
I,W,4007483,1,nan
I,W,4007549,1,nan
I,W,4007658,5,nan
I,W,4007659,2,nan
I,W,4007667,1,nan
I,W,4007671,5,nan
I,W,4007686,2,nan
I,W,4007687,26,nan
I,W,4007690,2,nan
I,W,4007691,5,nan
I,W,4007700,1,nan
I,W,4007726,124,nan
I,W,4007728,1,nan
I,W,4007730,187,nan
I,W,4007731,126,nan
I,W,4007745,63,nan
I,W,4007748,92,nan
I,W,4007753,1,nan
I,W,4007755,103,nan
I,W,4007758,2,nan
I,W,4007762,1,nan
I,W,4007763,97,nan
I,W,4007850,1,nan
I,W,4007879,2,nan
I,W,4007902,71,nan
I,W,4007906,4,nan
I,W,4007910,3,nan
I,W,4007932,2,nan
I,W,4007936,306,nan
I,W,4007938,1,nan
I,W,4007942,4,nan
I,W,4007944,1,nan
I,W,4007962,151,nan
I,W,4007964,4,nan
I,W,4007973,2,nan
I,W,4007989,1,nan
I,W,4007990,3,nan
I,W,4007991,3932,nan
I,W,4007992,3,nan
I,W,4007995,2,nan
I,W,4008105,1,nan
I,W,4008106,571,nan
I,W,4008110,1,nan
I,W,4008116,1,nan
I,W,4008135,237,nan
I,W,4008136,1,nan
I,W,4008159,3,nan
I,W,4008187,3,nan
I,W,4008220,5,nan
I,W,4008221,2030,nan
I,W,4008229,1,nan
I,W,4008241,1,nan
I,W,4008255,1,nan
I,W,4008257,4,nan
I,W,4008271,8,nan
I,W,4008279,1,nan
I,W,4008286,224,nan
I,W,4008287,7,nan
I,W,4008331,2,nan
I,W,4008352,55,nan
I,W,4008395,1,nan
I,W,4008440,3,nan
I,W,4008516,30,nan
I,W,4008548,1,nan
I,W,4008551,3,nan
I,W,4008555,2,nan
I,W,4008557,94,nan
I,W,4008618,10,nan
I,W,4008620,34,nan
I,W,4008622,1,nan
I,W,4008630,17,nan
I,W,4008632,1,nan
I,W,4008759,54,nan
I,W,4008765,1,nan
I,W,4008770,3,nan
I,W,4008800,1,nan
I,W,4008801,127,nan
I,W,4008803,2,nan
I,W,4008836,1,nan
I,W,4008844,1,nan
I,W,4008851,58,nan
I,W,4008853,16,nan
I,W,4008933,12,nan
I,W,4008962,1,nan
I,W,4008987,6,nan
I,W,4009051,2,nan
I,W,4009074,2,nan
I,W,4009148,23,nan
I,W,4009186,559,nan
I,W,4009187,1,nan
I,W,4009200,2,nan
I,W,4009204,24,nan
I,W,4009217,2,nan
I,W,4009227,5,nan
I,W,4009229,1644,nan
I,W,4009282,14,nan
I,W,4009284,3,nan
I,W,4009397,1,nan
I,W,4009492,22,nan
I,W,4009540,34,nan
I,W,4009564,5,nan
I,W,4009643,1,nan
I,W,4009778,1,nan
I,W,4009855,1,nan
I,W,4009872,1,nan
I,W,4009920,1,nan
I,W,4009989,1,nan
I,W,4010000,1,nan
I,W,4010002,624,nan
I,W,4010029,1,nan
I,W,4010030,10,nan
I,W,4010031,4225,nan
I,W,4010032,1,nan
I,W,4010034,1,nan
I,W,4010035,1149,nan
I,W,4010057,2,nan
I,W,4010058,2138,nan
I,W,4010059,6,nan
I,W,4010060,543,nan
I,W,4010132,2,nan
I,W,4010149,3,nan
I,W,4010155,83,nan
I,W,4010164,14,nan
I,W,4010202,6,nan
I,W,4010228,57,nan
I,W,4010245,1,nan
I,W,4010246,21,nan
I,W,4010247,4,nan
I,W,4010267,13,nan
I,W,4010270,2,nan
I,W,4010285,268,nan
I,W,4010286,2,nan
I,W,4010293,374,nan
I,W,4010294,2,nan
I,W,4010295,1,nan
I,W,4010302,195,nan
I,W,4010309,5,nan
I,W,4010311,282,nan
I,W,4010313,449,nan
I,W,4010315,2,nan
I,W,4010316,603,nan
I,W,4010339,1,nan
I,W,4010344,1,nan
I,W,4010367,3,nan
I,W,4010372,5,nan
I,W,4010374,1,nan
I,W,4010381,26,nan
I,W,4010382,47,nan
I,W,4010385,4,nan
I,W,4010387,24,nan
I,W,4010388,432,nan
I,W,4010390,114,nan
I,W,4010391,3,nan
I,W,4010395,23,nan
I,W,4010397,109,nan
I,W,4010401,1,nan
I,W,4010402,28,nan
I,W,4010403,4,nan
I,W,4010404,8,nan
I,W,4010406,16,nan
I,W,4010416,1,nan
I,W,4010423,274,nan
I,W,4010446,138,nan
I,W,4010464,153,nan
I,W,4010473,1,nan
I,W,4010482,1,nan
I,W,4010492,34,nan
I,W,4010596,7,nan
I,W,4010637,1,nan
I,W,4010697,2,nan
I,W,4010772,147,nan
I,W,4010845,13,nan
I,W,4010849,49,nan
I,W,4010850,12,nan
I,W,4010851,1,nan
I,W,4010863,1,nan
I,W,4010870,5,nan
I,W,4010882,1,nan
I,W,4010895,2,nan
I,W,4010900,1,nan
I,W,4010903,2,nan
I,W,4010913,44,nan
I,W,4010917,275,nan
I,W,4010919,3,nan
I,W,4010921,13,nan
I,W,4010937,139,nan
I,W,4010945,1,nan
I,W,4010953,110,nan
I,W,4010954,1,nan
I,W,4010957,2,nan
I,W,4011043,1,nan
I,W,4011172,1,nan
I,W,4011176,1,nan
I,W,4011190,3,nan
I,W,4011205,1,nan
I,W,4011206,11,nan
I,W,4011212,1,nan
I,W,4011215,1,nan
I,W,4011220,5,nan
I,W,4011222,1,nan
I,W,4011231,28,nan
I,W,4011237,91,nan
I,W,4011249,1,nan
I,W,4011269,2,nan
I,W,4011273,1,nan
I,W,4011275,7,nan
I,W,4011280,14,nan
I,W,4011282,1,nan
I,W,4011286,6,nan
I,W,4011304,2,nan
I,W,4011337,2,nan
I,W,4011353,2,nan
I,W,4011387,3,nan
I,W,4011405,61,nan
I,W,4011421,1,nan
I,W,4011446,1,nan
I,W,4011448,1,nan
I,W,4011468,5,nan
I,W,4011510,2,nan
I,W,4011519,1,nan
I,W,4011522,2,nan
I,W,4011534,8,nan
I,W,4011548,1,nan
I,W,4011600,1,nan
I,W,4011620,5,nan
I,W,4011631,2,nan
I,W,4011707,8,nan
I,W,4011732,1,nan
I,W,4011735,1,nan
I,W,4011737,2,nan
I,W,4011739,1,nan
I,W,4011802,11,nan
I,W,4011804,19,nan
I,W,4011806,1,nan
I,W,4011808,54,nan
I,W,4011821,2,nan
I,W,4011836,4,nan
I,W,4011864,240,nan
I,W,4011868,2,nan
I,W,4011872,4,nan
I,W,4011926,5,nan
I,W,4011930,45,nan
I,W,4011945,7,nan
I,W,4011978,1,nan
I,W,4011980,22,nan
I,W,4011982,1,nan
I,W,4012006,3,nan
I,W,4012029,236,nan
I,W,4012033,228,nan
I,W,4012052,2,nan
I,W,4012115,11,nan
I,W,4012136,40,nan
I,W,4012181,7,nan
I,W,4012200,2,nan
I,W,4012215,4,nan
I,W,4012242,3,nan
I,W,4012257,6,nan
I,W,4012269,1,nan
I,W,4012271,14,nan
I,W,4012279,2,nan
I,W,4012282,3,nan
I,W,4012286,2,nan
I,W,4012332,2,nan
I,W,4012337,28,nan
I,W,4012508,156,nan
I,W,4012533,6,nan
I,W,4012544,3,nan
I,W,4012549,339,nan
I,W,4012550,1,nan
I,W,4012571,38,nan
I,W,4012588,1,nan
I,W,4012608,1,nan
I,W,4012616,1,nan
I,W,4012624,13,nan
I,W,4012646,1,nan
I,W,4012654,3,nan
I,W,4012655,1230,nan
I,W,4012664,3,nan
I,W,4012690,7,nan
I,W,4012695,1,nan
I,W,4012700,3,nan
I,W,4012702,1,nan
I,W,4012746,5,nan
I,W,4012770,1,nan
I,W,4012797,2,nan
I,W,4012812,543,nan
I,W,4012813,1,nan
I,W,4012814,10,nan
I,W,4012823,1,nan
I,W,4012840,3,nan
I,W,4012846,5,nan
I,W,4012870,3,nan
I,W,4012872,3,nan
I,W,4012879,62,nan
I,W,4012881,29,nan
I,W,4012887,53,nan
I,W,4012889,54,nan
I,W,4012908,1,nan
I,W,4012912,1,nan
I,W,4012913,1,nan
I,W,4012914,58,nan
I,W,4012971,1,nan
I,W,4012985,1,nan
I,W,4013009,2,nan
I,W,4013018,9,nan
I,W,4013020,7,nan
I,W,4013041,16,nan
I,W,4013045,15,nan
I,W,4013048,1,nan
I,W,4013052,30,nan
I,W,4013054,2,nan
I,W,4013056,1,nan
I,W,4013059,66,nan
I,W,4013118,2,nan
I,W,4013121,1,nan
I,W,4013122,660,nan
I,W,4013124,120,nan
I,W,4013125,1,nan
I,W,4013140,4,nan
I,W,4013176,135,nan
I,W,4013198,2,nan
I,W,4013232,2,nan
I,W,4013239,513,nan
I,W,4013248,3,nan
I,W,4013274,48,nan
I,W,4013275,403,nan
I,W,4013276,1,nan
I,W,4013291,5,nan
I,W,4013313,141,nan
I,W,4013356,2,nan
I,W,4013373,1,nan
I,W,4013374,70,nan
I,W,4013384,1,nan
I,W,4013614,4,nan
I,W,4013615,1217,nan
I,W,4013618,1,nan
I,W,4013634,1,nan
I,W,4013635,28,nan
I,W,4013639,86,nan
I,W,4013643,6,nan
I,W,4013647,2,nan
I,W,4013656,1,nan
I,W,4013657,98,nan
I,W,4013666,102,nan
I,W,4013719,1,nan
I,W,4013724,1,nan
I,W,4013743,40,nan
I,W,4013747,47,nan
I,W,4013751,10,nan
I,W,4013763,1,nan
I,W,4013768,208,nan
I,W,4013788,1,nan
I,W,4013801,22,nan
I,W,4013808,155,nan
I,W,4013823,119,nan
I,W,4013831,1,nan
I,W,4013832,3,nan
I,W,4013838,1,nan
I,W,4013841,4,nan
I,W,4013903,2,nan
I,W,4013949,1,nan
I,W,4014052,98,nan
I,W,4014174,1,nan
I,W,4014214,95,nan
I,W,4014233,2,nan
